TITLE="DIR04_SCB_EB_E_WD140.dat"
VARIABLES= "Density" "Radius" "Height" "0.1053" "0.356" "0.6617" "1.3325" 
ZONE T="3D Data" I=11 J=4 K=3 F=POINT
1.00000000e+000 2.76699295e+001 0.00000000e+000 1.45439775e-004 9.97387458e-005 6.58713242e-005 4.33375364e-005 
1.00000000e+000 3.27395021e+001 0.00000000e+000 4.34134858e-004 1.91385810e-004 1.09516041e-004 6.37316200e-005 
1.25000000e+000 1.23743687e+001 0.00000000e+000 2.50078223e-006 8.64874249e-006 1.01251889e-005 1.08928459e-005 
1.25000000e+000 2.14330352e+001 0.00000000e+000 2.21273109e-005 3.19365285e-005 2.74166194e-005 2.26072189e-005 
1.25000000e+000 2.76699295e+001 0.00000000e+000 1.48335071e-004 9.83602236e-005 6.43342179e-005 4.19844407e-005 
1.25000000e+000 3.27395021e+001 0.00000000e+000 5.86321003e-004 2.17606787e-004 1.19069505e-004 6.69214096e-005 
1.50000000e+000 1.23743687e+001 0.00000000e+000 1.25369215e-006 5.49220911e-006 7.03233492e-006 8.22191526e-006 
1.50000000e+000 2.14330352e+001 0.00000000e+000 1.61865981e-005 2.57438018e-005 2.28908136e-005 1.94879907e-005 
1.50000000e+000 2.76699295e+001 0.00000000e+000 1.53697852e-004 9.79549393e-005 6.34474502e-005 4.10722337e-005 
1.50000000e+000 3.27395021e+001 0.00000000e+000 8.24069703e-004 2.50670747e-004 1.30656006e-004 7.08110625e-005 
1.75000000e+000 1.23743687e+001 0.00000000e+000 6.46296276e-007 3.55414768e-006 4.95231142e-006 6.26194221e-006 
1.75000000e+000 2.14330352e+001 0.00000000e+000 1.20369058e-005 2.10146043e-005 1.93330536e-005 1.69668300e-005 
1.75000000e+000 2.76699295e+001 0.00000000e+000 1.61682237e-004 9.82592742e-005 6.29908733e-005 4.04519329e-005 
1.75000000e+000 3.27395021e+001 0.00000000e+000 1.20805138e-003 2.92368113e-004 1.44489603e-004 7.53589325e-005 
2.00000000e+000 1.23743687e+001 0.00000000e+000 3.40544806e-007 2.33673154e-006 3.53009797e-006 4.80854101e-006 
2.00000000e+000 2.14330352e+001 0.00000000e+000 9.07147989e-006 1.73216858e-005 1.64730308e-005 1.48884723e-005 
2.00000000e+000 2.76699295e+001 0.00000000e+000 1.72726939e-004 9.91558233e-005 6.28501143e-005 4.00357697e-005 
2.00000000e+000 3.27395021e+001 0.00000000e+000 1.85149090e-003 3.45265912e-004 1.60942025e-004 8.05782977e-005 
2.25000000e+000 1.23743687e+001 0.00000000e+000 1.82616949e-007 1.55702402e-006 2.54320469e-006 3.72021184e-006 
2.25000000e+000 2.14330352e+001 0.00000000e+000 6.91397102e-006 1.43904431e-005 1.41349657e-005 1.31476044e-005 
2.25000000e+000 2.76699295e+001 0.00000000e+000 1.87550057e-004 1.00596854e-004 6.29634284e-005 3.97706732e-005 
2.25000000e+000 3.27395021e+001 0.00000000e+000 2.97277971e-003 4.12940410e-004 1.80528432e-004 8.65189690e-005 
2.50000000e+000 1.23743687e+001 0.00000000e+000 9.93469421e-008 1.04935903e-006 1.84936384e-006 2.89785075e-006 
2.50000000e+000 2.14330352e+001 0.00000000e+000 5.32087096e-006 1.20343334e-005 1.21988325e-005 1.16705730e-005 
2.50000000e+000 2.76699295e+001 0.00000000e+000 2.07207611e-004 1.02573515e-004 6.32969821e-005 3.96237234e-005 
2.50000000e+000 3.27395021e+001 0.00000000e+000 5.00688006e-003 5.00372185e-004 2.03921995e-004 9.32587225e-005 
0.00000000e+000 1.23743687e+001 1.00000000e+001 1.42714752e-004 9.81361881e-005 6.36277162e-005 4.07984634e-005 
0.00000000e+000 2.14330352e+001 1.00000000e+001 1.67695517e-004 1.14593521e-004 7.37622243e-005 4.66993517e-005 
0.00000000e+000 2.76699295e+001 1.00000000e+001 1.76396340e-004 1.20453221e-004 7.72623566e-005 4.87116395e-005 
0.00000000e+000 3.27395021e+001 1.00000000e+001 1.95809881e-004 1.33448930e-004 8.50179243e-005 5.30513254e-005 
2.50000000e-001 1.23743687e+001 1.00000000e+001 4.80138715e-005 5.19404144e-005 3.93014476e-005 2.87215441e-005 
2.50000000e-001 2.14330352e+001 1.00000000e+001 7.56621272e-005 7.01279598e-005 5.04939239e-005 3.52891586e-005 
2.50000000e-001 2.76699295e+001 1.00000000e+001 1.19538276e-004 9.14245737e-005 6.17662418e-005 4.09888627e-005 
2.50000000e-001 3.27395021e+001 1.00000000e+001 1.82464564e-004 1.22423232e-004 7.84430334e-005 4.95085613e-005 
5.00000000e-001 1.23743687e+001 1.00000000e+001 1.82369573e-005 2.86906327e-005 2.48826805e-005 2.04886279e-005 
5.00000000e-001 2.14330352e+001 1.00000000e+001 4.32611690e-005 4.74613363e-005 3.67685869e-005 2.76068844e-005 
5.00000000e-001 2.76699295e+001 1.00000000e+001 1.06724897e-004 7.97945861e-005 5.41221736e-005 3.64159113e-005 
5.00000000e-001 3.27395021e+001 1.00000000e+001 2.12023452e-004 1.26331806e-004 7.84457491e-005 4.85659721e-005 
7.50000000e-001 1.23743687e+001 1.00000000e+001 7.62212702e-006 1.64689011e-005 1.61206175e-005 1.48014870e-005 
7.50000000e-001 2.14330352e+001 1.00000000e+001 2.77122245e-005 3.43864890e-005 2.80623913e-005 2.22291345e-005 
7.50000000e-001 2.76699295e+001 1.00000000e+001 1.03552021e-004 7.45979027e-005 5.00936318e-005 3.36107129e-005 
7.50000000e-001 3.27395021e+001 1.00000000e+001 2.66150271e-004 1.37303718e-004 8.18482646e-005 4.91581034e-005 
1.00000000e+000 1.23743687e+001 1.00000000e+001 3.42171938e-006 9.77585436e-006 1.06660195e-005 1.08214144e-005 
1.00000000e+000 2.14330352e+001 1.00000000e+001 1.88069535e-005 2.60372627e-005 2.21633966e-005 1.83203434e-005 
1.00000000e+000 2.76699295e+001 1.00000000e+001 1.04136264e-004 7.21434201e-005 4.78492870e-005 3.18295918e-005 
1.00000000e+000 3.27395021e+001 1.00000000e+001 3.54077085e-004 1.53507151e-004 8.74585783e-005 5.07477462e-005 
1.25000000e+000 1.23743687e+001 1.00000000e+001 1.61908832e-006 5.97159168e-006 7.19189159e-006 8.00047591e-006 
1.25000000e+000 2.14330352e+001 1.00000000e+001 1.32126625e-005 2.02930502e-005 1.79399514e-005 1.53794357e-005 
1.25000000e+000 2.76699295e+001 1.00000000e+001 1.07233699e-004 7.10879093e-005 4.65654687e-005 3.06648769e-005 
1.25000000e+000 3.27395021e+001 1.00000000e+001 4.99016899e-004 1.75225190e-004 9.49255826e-005 5.30739943e-005 
1.50000000e+000 1.23743687e+001 1.00000000e+001 7.96697867e-007 3.73701328e-006 4.93165031e-006 5.97655041e-006 
1.50000000e+000 2.14330352e+001 1.00000000e+001 9.50753530e-006 1.61320735e-005 1.47821237e-005 1.30985537e-005 
1.50000000e+000 2.76699295e+001 1.00000000e+001 1.12678710e-004 7.08991699e-005 4.58543419e-005 2.98882839e-005 
1.50000000e+000 3.27395021e+001 1.00000000e+001 7.46104864e-004 2.03787085e-004 1.04292902e-004 5.60247900e-005 
1.75000000e+000 1.23743687e+001 1.00000000e+001 4.03860970e-007 2.38653421e-006 3.43230788e-006 4.50748488e-006 
1.75000000e+000 2.14330352e+001 1.00000000e+001 6.96735212e-006 1.30095829e-005 1.23419920e-005 1.12833935e-005 
1.75000000e+000 2.76699295e+001 1.00000000e+001 1.20735659e-004 7.13512712e-005 4.55241505e-005 2.93689096e-005 
1.75000000e+000 3.27395021e+001 1.00000000e+001 1.18411413e-003 2.41393788e-004 1.15830884e-004 5.95724034e-005 
2.00000000e+000 1.23743687e+001 1.00000000e+001 2.09522704e-007 1.55024640e-006 2.42011421e-006 3.42941175e-006 
2.00000000e+000 2.14330352e+001 1.00000000e+001 5.18151782e-006 1.06074727e-005 1.04092661e-005 9.80770786e-006 
2.00000000e+000 2.76699295e+001 1.00000000e+001 1.31980019e-004 7.23480135e-005 4.54757030e-005 2.90297523e-005 
2.00000000e+000 3.27395021e+001 1.00000000e+001 1.99349557e-003 2.91297867e-004 1.29984580e-004 6.37411069e-005 
2.25000000e+000 1.23743687e+001 1.00000000e+001 1.10728025e-007 1.02154582e-006 1.72599025e-006 2.63011129e-006 
2.25000000e+000 2.14330352e+001 1.00000000e+001 3.90110843e-006 8.72559124e-006 8.84961995e-006 8.58694298e-006 
2.25000000e+000 2.76699295e+001 1.00000000e+001 1.47321612e-004 7.38566898e-005 4.56561247e-005 2.88243253e-005 
2.25000000e+000 3.27395021e+001 1.00000000e+001 3.55400545e-003 3.58220432e-004 1.47375552e-004 6.85916325e-005 
2.50000000e+000 1.23743687e+001 1.00000000e+001 5.94055073e-008 6.81381274e-007 1.24330853e-006 2.03182064e-006 
2.50000000e+000 2.14330352e+001 1.00000000e+001 2.96818674e-006 7.23053808e-006 7.57288161e-006 7.56271093e-006 
2.50000000e+000 2.76699295e+001 1.00000000e+001 1.68098719e-004 7.58815640e-005 4.60373822e-005 2.87238712e-005 
2.50000000e+000 3.27395021e+001 1.00000000e+001 6.69195037e-003 4.49038021e-004 1.68834976e-004 7.42146694e-005 
0.00000000e+000 1.23743687e+001 2.00000000e+001 1.18877552e-004 8.20615673e-005 5.23121733e-005 3.27215587e-005 
0.00000000e+000 2.14330352e+001 2.00000000e+001 1.48555425e-004 1.01349375e-004 6.42749578e-005 3.97780740e-005 
0.00000000e+000 2.76699295e+001 2.00000000e+001 1.81576577e-004 1.23107229e-004 7.77895111e-005 4.77848837e-005 
0.00000000e+000 3.27395021e+001 2.00000000e+001 2.19250182e-004 1.47902264e-004 9.32246278e-005 5.70146840e-005 
2.50000000e-001 1.23743687e+001 2.00000000e+001 3.89088517e-005 4.26832690e-005 3.18482100e-005 2.27556307e-005 
2.50000000e-001 2.14330352e+001 2.00000000e+001 6.95719154e-005 6.33832666e-005 4.46215126e-005 3.02489918e-005 
2.50000000e-001 2.76699295e+001 2.00000000e+001 1.33835237e-004 9.86987885e-005 6.48069457e-005 4.13235583e-005 
2.50000000e-001 3.27395021e+001 2.00000000e+001 2.27651318e-004 1.45231219e-004 9.06509829e-005 5.52358753e-005 
5.00000000e-001 1.23743687e+001 2.00000000e+001 1.44260497e-005 2.32111801e-005 1.98967892e-005 1.60455624e-005 
5.00000000e-001 2.14330352e+001 2.00000000e+001 4.03392749e-005 4.35503645e-005 3.28626839e-005 2.37978575e-005 
5.00000000e-001 2.76699295e+001 2.00000000e+001 1.23310745e-004 8.88804772e-005 5.83895304e-005 3.75006084e-005 
5.00000000e-001 3.27395021e+001 2.00000000e+001 2.84995671e-004 1.57120063e-004 9.42354113e-005 5.58292721e-005 
7.50000000e-001 1.23743687e+001 2.00000000e+001 5.88352022e-006 1.31286546e-005 1.27296841e-005 1.14639370e-005 
7.50000000e-001 2.14330352e+001 2.00000000e+001 2.57801762e-005 3.17884041e-005 2.52677385e-005 1.92446682e-005 
7.50000000e-001 2.76699295e+001 2.00000000e+001 1.21738466e-004 8.45700231e-005 5.50169974e-005 3.51584185e-005 
7.50000000e-001 3.27395021e+001 2.00000000e+001 3.88005808e-004 1.77935614e-004 1.01532326e-004 5.79387760e-005 
1.00000000e+000 1.23743687e+001 2.00000000e+001 2.57191689e-006 7.68060754e-006 8.32123829e-006 8.29234449e-006 
1.00000000e+000 2.14330352e+001 2.00000000e+001 1.73200994e-005 2.41035429e-005 2.00284097e-005 1.59033941e-005 
1.00000000e+000 2.76699295e+001 2.00000000e+001 1.24337848e-004 8.27375097e-005 5.31829276e-005 3.36799946e-005 
1.00000000e+000 3.27395021e+001 2.00000000e+001 5.68512953e-004 2.07495790e-004 1.11830525e-004 6.11666638e-005 
1.25000000e+000 1.23743687e+001 2.00000000e+001 1.18209839e-006 4.62262371e-006 5.54443727e-006 6.06745537e-006 
1.25000000e+000 2.14330352e+001 2.00000000e+001 1.20033378e-005 1.87356139e-005 1.62202570e-005 1.33652154e-005 
1.25000000e+000 2.76699295e+001 2.00000000e+001 1.30231897e-004 8.22818952e-005 5.22130806e-005 3.27294856e-005 
1.25000000e+000 3.27395021e+001 2.00000000e+001 8.98213944e-004 2.47997540e-004 1.25205663e-004 6.53587549e-005 
1.50000000e+000 1.23743687e+001 2.00000000e+001 5.63723543e-007 2.84857044e-006 3.75682656e-006 4.48672157e-006 
1.50000000e+000 2.14330352e+001 2.00000000e+001 8.50580537e-006 1.48155844e-005 1.33411947e-005 1.13795766e-005 
1.50000000e+000 2.76699295e+001 2.00000000e+001 1.39585278e-004 8.27699259e-005 5.17903776e-005 3.21196755e-005 
1.50000000e+000 3.27395021e+001 2.00000000e+001 1.53522076e-003 3.03502593e-004 1.42182862e-004 7.04989512e-005 
1.75000000e+000 1.23743687e+001 2.00000000e+001 2.76429362e-007 1.79003653e-006 2.58314790e-006 3.35006957e-006 
1.75000000e+000 2.14330352e+001 2.00000000e+001 6.13291463e-006 1.18656092e-005 1.11004978e-005 9.78809637e-006 
1.75000000e+000 2.76699295e+001 2.00000000e+001 1.53114731e-004 8.40269532e-005 5.17585196e-005 3.17434794e-005 
1.75000000e+000 3.27395021e+001 2.00000000e+001 2.84687353e-003 3.80398892e-004 1.63648825e-004 7.66588127e-005 
2.00000000e+000 1.23743687e+001 2.00000000e+001 1.38521945e-007 1.14330286e-006 1.79891351e-006 2.52349489e-006 
2.00000000e+000 2.14330352e+001 2.00000000e+001 4.48539142e-006 9.59808458e-006 9.31893349e-006 8.48731222e-006 
2.00000000e+000 2.76699295e+001 2.00000000e+001 1.72063140e-004 8.59945879e-005 5.20380310e-005 3.15380209e-005 
2.00000000e+000 3.27395021e+001 2.00000000e+001 5.73618479e-003 4.88554242e-004 1.90882493e-004 8.39755952e-005 
2.25000000e+000 1.23743687e+001 2.00000000e+001 7.06273471e-008 7.40238060e-007 1.26671138e-006 1.91609713e-006 
2.25000000e+000 2.14330352e+001 2.00000000e+001 3.32017379e-006 7.82744430e-006 7.87951904e-006 7.40732761e-006 
2.25000000e+000 2.76699295e+001 2.00000000e+001 1.98341043e-004 8.86776609e-005 5.25889579e-005 3.14654838e-005 
2.25000000e+000 3.27395021e+001 2.00000000e+001 1.25431348e-002 6.43363259e-004 2.25663215e-004 9.26458411e-005 
2.50000000e+000 1.23743687e+001 2.00000000e+001 3.65233871e-008 4.84806601e-007 9.00589067e-007 1.46543841e-006 
2.50000000e+000 2.14330352e+001 2.00000000e+001 2.48330044e-006 6.42767260e-006 6.70208643e-006 6.49933959e-006 
2.50000000e+000 2.76699295e+001 2.00000000e+001 2.34801643e-004 9.21237461e-005 5.33936010e-005 3.15027168e-005 
2.50000000e+000 3.27395021e+001 2.00000000e+001 2.96213701e-002 8.69246885e-004 2.70454677e-004 1.02928425e-004 
END
