TITLE="DIR08_SCB_EB_E_WD175.dat"
VARIABLES= "Density" "Radius" "Height" "0.1053" "0.356" "0.6617" "1.3325" 
ZONE T="3D Data" I=11 J=8 K=3 F=POINT
5.00000000e-001 1.51554446e+001 0.00000000e+000 2.96099895e-005 4.19411499e-005 3.48475582e-005 2.73530150e-005 
5.00000000e-001 1.95655948e+001 0.00000000e+000 5.03354627e-005 5.93309491e-005 4.64654680e-005 3.46768830e-005 
5.00000000e-001 2.31503240e+001 0.00000000e+000 7.87348451e-005 7.76231307e-005 5.74088661e-005 4.09211961e-005 
5.00000000e-001 2.62500000e+001 0.00000000e+000 1.22976327e-004 1.00317743e-004 6.97303550e-005 4.73196360e-005 
5.00000000e-001 2.90204669e+001 0.00000000e+000 1.97146735e-004 1.32359904e-004 8.60976424e-005 5.53467924e-005 
5.00000000e-001 3.15485737e+001 0.00000000e+000 2.57883064e-004 1.55601625e-004 9.76872974e-005 6.10136803e-005 
5.00000000e-001 3.38886043e+001 0.00000000e+000 3.12712119e-004 1.74649143e-004 1.06987729e-004 6.55393542e-005 
7.50000000e-001 8.75000000e+000 0.00000000e+000 4.97425314e-006 1.29935467e-005 1.33690898e-005 1.27542367e-005 
7.50000000e-001 1.51554446e+001 0.00000000e+000 1.36272821e-005 2.55992100e-005 2.36510362e-005 2.04314965e-005 
7.50000000e-001 1.95655948e+001 0.00000000e+000 2.87194532e-005 4.07325948e-005 3.42936380e-005 2.74059091e-005 
7.50000000e-001 2.31503240e+001 0.00000000e+000 5.48287239e-005 5.98894066e-005 4.61655458e-005 3.43143729e-005 
7.50000000e-001 2.62500000e+001 0.00000000e+000 1.05141155e-004 8.77498652e-005 6.16483153e-005 4.24391747e-005 
7.50000000e-001 2.90204669e+001 0.00000000e+000 2.07027436e-004 1.31825717e-004 8.42386000e-005 5.35060716e-005 
7.50000000e-001 3.15485737e+001 0.00000000e+000 3.07181370e-004 1.66331815e-004 1.00962726e-004 6.14771887e-005 
7.50000000e-001 3.38886043e+001 0.00000000e+000 4.13813958e-004 1.96378711e-004 1.14745318e-004 6.78329621e-005 
1.00000000e+000 8.75000000e+000 0.00000000e+000 1.86137872e-006 7.13091939e-006 8.42200033e-006 9.06252712e-006 
1.00000000e+000 1.51554446e+001 0.00000000e+000 6.62737113e-006 1.61176522e-005 1.63924328e-005 1.54575926e-005 
1.00000000e+000 1.95655948e+001 0.00000000e+000 1.72445935e-005 2.89738525e-005 2.59835563e-005 2.20367307e-005 
1.00000000e+000 2.31503240e+001 0.00000000e+000 3.97994538e-005 4.78364574e-005 3.81812566e-005 2.93561427e-005 
1.00000000e+000 2.62500000e+001 0.00000000e+000 9.25835838e-005 7.91026172e-005 5.59945005e-005 3.88752860e-005 
1.00000000e+000 2.90204669e+001 0.00000000e+000 2.21671078e-004 1.34237245e-004 8.42636575e-005 5.27300720e-005 
1.00000000e+000 3.15485737e+001 0.00000000e+000 3.77238408e-004 1.81661767e-004 1.06460272e-004 6.30181767e-005 
1.00000000e+000 3.38886043e+001 0.00000000e+000 5.75111870e-004 2.26568025e-004 1.25709990e-004 7.14098077e-005 
1.25000000e+000 8.75000000e+000 0.00000000e+000 7.23028737e-007 3.97909703e-006 5.36032845e-006 6.47677426e-006 
1.25000000e+000 1.51554446e+001 0.00000000e+000 3.34430239e-006 1.03966613e-005 1.15624039e-005 1.18274720e-005 
1.25000000e+000 1.95655948e+001 0.00000000e+000 1.06813449e-005 2.11245452e-005 2.00825642e-005 1.79726322e-005 
1.25000000e+000 2.31503240e+001 0.00000000e+000 2.95818569e-005 3.90469248e-005 3.21929275e-005 2.54995339e-005 
1.25000000e+000 2.62500000e+001 0.00000000e+000 8.28069914e-005 7.25120109e-005 5.17113638e-005 3.61378607e-005 
1.25000000e+000 2.90204669e+001 0.00000000e+000 2.40307920e-004 1.38217412e-004 8.53154045e-005 5.25973675e-005 
1.25000000e+000 3.15485737e+001 0.00000000e+000 4.75875568e-004 2.01007582e-004 1.13584970e-004 6.53043433e-005 
1.25000000e+000 3.38886043e+001 0.00000000e+000 8.35319962e-004 2.66328477e-004 1.39692977e-004 7.60405996e-005 
1.50000000e+000 8.75000000e+000 0.00000000e+000 2.89577551e-007 2.25408385e-006 3.44467240e-006 4.65459451e-006 
1.50000000e+000 1.51554446e+001 0.00000000e+000 1.73226159e-006 6.83408778e-006 8.27477887e-006 9.14002468e-006 
1.50000000e+000 1.95655948e+001 0.00000000e+000 6.75683055e-006 1.56748601e-005 1.57576967e-005 1.48287314e-005 
1.50000000e+000 2.31503240e+001 0.00000000e+000 2.23361087e-005 3.23329281e-005 2.75126969e-005 2.24069810e-005 
1.50000000e+000 2.62500000e+001 0.00000000e+000 7.48084389e-005 6.71532348e-005 4.82662092e-005 3.39403318e-005 
1.50000000e+000 2.90204669e+001 0.00000000e+000 2.63408636e-004 1.43260687e-004 8.69977981e-005 5.28726736e-005 
1.50000000e+000 3.15485737e+001 0.00000000e+000 6.16607744e-004 2.24654160e-004 1.22154922e-004 6.81661081e-005 
1.50000000e+000 3.38886043e+001 0.00000000e+000 1.26454063e-003 3.18141540e-004 1.56955386e-004 8.16507434e-005 
1.75000000e+000 8.75000000e+000 0.00000000e+000 1.18921012e-007 1.29433248e-006 2.23355083e-006 3.36288374e-006 
1.75000000e+000 1.51554446e+001 0.00000000e+000 9.15008715e-007 4.55947579e-006 5.99343285e-006 7.12455208e-006 
1.75000000e+000 1.95655948e+001 0.00000000e+000 4.34110277e-006 1.17828951e-005 1.25083023e-005 1.23507782e-005 
1.75000000e+000 2.31503240e+001 0.00000000e+000 1.70620238e-005 2.70452348e-005 2.37428871e-005 1.98641544e-005 
1.75000000e+000 2.62500000e+001 0.00000000e+000 6.80722721e-005 6.26171346e-005 4.53742671e-005 3.21105547e-005 
1.75000000e+000 2.90204669e+001 0.00000000e+000 2.92037401e-004 1.49193587e-004 8.91239056e-005 5.34223810e-005 
1.75000000e+000 3.15485737e+001 0.00000000e+000 8.21117656e-004 2.53343539e-004 1.32189888e-004 7.15238719e-005 
1.75000000e+000 3.38886043e+001 0.00000000e+000 1.99041731e-003 3.85753945e-004 1.78047653e-004 8.82582076e-005 
2.00000000e+000 8.75000000e+000 0.00000000e+000 4.98554092e-008 7.52306382e-007 1.46031968e-006 2.44195936e-006 
2.00000000e+000 1.51554446e+001 0.00000000e+000 4.90830461e-007 3.07825880e-006 4.38446845e-006 5.59541829e-006 
2.00000000e+000 1.95655948e+001 0.00000000e+000 2.82314320e-006 8.94568493e-006 1.00193194e-005 1.03666046e-005 
2.00000000e+000 2.31503240e+001 0.00000000e+000 1.31532776e-005 2.27934989e-005 2.06391585e-005 1.77307437e-005 
2.00000000e+000 2.62500000e+001 0.00000000e+000 6.22885897e-005 5.86769055e-005 4.28732787e-005 3.05419869e-005 
2.00000000e+000 2.90204669e+001 0.00000000e+000 3.27796647e-004 1.55985634e-004 9.16061465e-005 5.41694765e-005 
2.00000000e+000 3.15485737e+001 0.00000000e+000 1.12422111e-003 2.88176576e-004 1.43824275e-004 7.53497486e-005 
2.00000000e+000 3.38886043e+001 0.00000000e+000 3.24971025e-003 4.74461193e-004 2.03766978e-004 9.59424975e-005 
2.25000000e+000 8.75000000e+000 0.00000000e+000 2.12619225e-008 4.42028913e-007 9.62111274e-007 1.78176191e-006 
2.25000000e+000 1.51554446e+001 0.00000000e+000 2.66631662e-007 2.09844718e-006 3.23421061e-006 4.42328277e-006 
2.25000000e+000 1.95655948e+001 0.00000000e+000 1.85427618e-006 6.84537100e-006 8.08386402e-006 8.75668057e-006 
2.25000000e+000 2.31503240e+001 0.00000000e+000 1.02171097e-005 1.93240068e-005 1.80424188e-005 1.59119163e-005 
2.25000000e+000 2.62500000e+001 0.00000000e+000 5.72525481e-005 5.51938899e-005 4.06646336e-005 2.91665350e-005 
2.25000000e+000 2.90204669e+001 0.00000000e+000 3.72945082e-004 1.63679560e-004 9.44070453e-005 5.50691472e-005 
2.25000000e+000 3.15485737e+001 0.00000000e+000 1.58240263e-003 3.30633882e-004 1.57273369e-004 7.96473487e-005 
2.25000000e+000 3.38886043e+001 0.00000000e+000 5.48994399e-003 5.91660975e-004 2.35172188e-004 1.04830215e-004 
2.50000000e+000 8.75000000e+000 0.00000000e+000 9.19867157e-009 2.62242811e-007 6.38354602e-007 1.30597185e-006 
2.50000000e+000 1.51554446e+001 0.00000000e+000 1.46385217e-007 1.44206578e-006 2.40250165e-006 3.51662406e-006 
2.50000000e+000 1.95655948e+001 0.00000000e+000 1.22812887e-006 5.27205236e-006 6.56087711e-006 7.43597114e-006 
2.50000000e+000 2.31503240e+001 0.00000000e+000 7.98787322e-006 1.64616714e-005 1.58435481e-005 1.43414838e-005 
2.50000000e+000 2.62500000e+001 0.00000000e+000 5.28205969e-005 5.20762471e-005 3.86846059e-005 2.79391925e-005 
2.50000000e+000 2.90204669e+001 0.00000000e+000 4.30620636e-004 1.72364895e-004 9.75164160e-005 5.60953759e-005 
2.50000000e+000 3.15485737e+001 0.00000000e+000 2.28832092e-003 3.82658250e-004 1.72823714e-004 8.44411552e-005 
2.50000000e+000 3.38886043e+001 0.00000000e+000 9.57198533e-003 7.47704430e-004 2.73633821e-004 1.15089814e-004 
0.00000000e+000 8.75000000e+000 1.00000000e+001 1.17713133e-004 8.15607278e-005 5.28280177e-005 3.38929865e-005 
0.00000000e+000 1.51554446e+001 1.00000000e+001 1.49420362e-004 1.02325317e-004 6.58580146e-005 4.16713332e-005 
0.00000000e+000 1.95655948e+001 1.00000000e+001 1.66353679e-004 1.13359774e-004 7.27684120e-005 4.58473933e-005 
0.00000000e+000 2.31503240e+001 1.00000000e+001 1.76630619e-004 1.20181575e-004 7.70473495e-005 4.84643722e-005 
0.00000000e+000 2.62500000e+001 1.00000000e+001 1.83131584e-004 1.24528162e-004 7.97629862e-005 5.01314107e-005 
0.00000000e+000 2.90204669e+001 1.00000000e+001 1.88583667e-004 1.28213549e-004 8.20418990e-005 5.15125822e-005 
0.00000000e+000 3.15485737e+001 1.00000000e+001 1.95319682e-004 1.32747111e-004 8.47921104e-005 5.31255552e-005 
0.00000000e+000 3.38886043e+001 1.00000000e+001 2.05490212e-004 1.39583795e-004 8.89192487e-005 5.54925431e-005 
2.50000000e-001 8.75000000e+000 1.00000000e+001 3.67260338e-005 4.16765014e-005 3.18431354e-005 2.34681295e-005 
2.50000000e-001 1.51554446e+001 1.00000000e+001 5.39867093e-005 5.61881410e-005 4.17721133e-005 2.98842342e-005 
2.50000000e-001 1.95655948e+001 1.00000000e+001 6.96423740e-005 6.70132329e-005 4.86468194e-005 3.40974849e-005 
2.50000000e-001 2.31503240e+001 1.00000000e+001 8.67604994e-005 7.71079662e-005 5.46156139e-005 3.75381797e-005 
2.50000000e-001 2.62500000e+001 1.00000000e+001 1.09694152e-004 8.86896625e-005 6.09609293e-005 4.09158745e-005 
2.50000000e-001 2.90204669e+001 1.00000000e+001 1.45604348e-004 1.05124593e-004 6.95534525e-005 4.52428053e-005 
2.50000000e-001 3.15485737e+001 1.00000000e+001 1.74593116e-004 1.18869618e-004 7.68726206e-005 4.89962254e-005 
2.50000000e-001 3.38886043e+001 1.00000000e+001 2.00384687e-004 1.31826127e-004 8.39851977e-005 5.27427983e-005 
5.00000000e-001 8.75000000e+000 1.00000000e+001 1.22165074e-005 2.17650404e-005 1.94345215e-005 1.63574836e-005 
5.00000000e-001 1.51554446e+001 1.00000000e+001 2.24499532e-005 3.25386726e-005 2.73405382e-005 2.18015890e-005 
5.00000000e-001 1.95655948e+001 1.00000000e+001 3.54191211e-005 4.29061050e-005 3.41335248e-005 2.60506286e-005 
5.00000000e-001 2.31503240e+001 1.00000000e+001 5.37415460e-005 5.48331060e-005 4.12784095e-005 3.01535510e-005 
5.00000000e-001 2.62500000e+001 1.00000000e+001 8.48138310e-005 7.14747811e-005 5.04502159e-005 3.49797197e-005 
5.00000000e-001 2.90204669e+001 1.00000000e+001 1.43495879e-004 9.82020877e-005 6.43509255e-005 4.18859994e-005 
5.00000000e-001 3.15485737e+001 1.00000000e+001 1.94249148e-004 1.19813744e-004 7.55305635e-005 4.74709484e-005 
5.00000000e-001 3.38886043e+001 1.00000000e+001 2.41728005e-004 1.38989735e-004 8.54687322e-005 5.24804719e-005 
7.50000000e-001 8.75000000e+000 1.00000000e+001 4.29823209e-006 1.16026779e-005 1.20043126e-005 1.14750698e-005 
7.50000000e-001 1.51554446e+001 1.00000000e+001 1.02401480e-005 1.96787386e-005 1.83905746e-005 1.61555581e-005 
7.50000000e-001 1.95655948e+001 1.00000000e+001 1.99773739e-005 2.90973057e-005 2.48897104e-005 2.03676202e-005 
7.50000000e-001 2.31503240e+001 1.00000000e+001 3.67944316e-005 4.16120636e-005 3.26749605e-005 2.49388629e-005 
7.50000000e-001 2.62500000e+001 1.00000000e+001 7.14679491e-005 6.15695123e-005 4.39341008e-005 3.09446388e-005 
7.50000000e-001 2.90204669e+001 1.00000000e+001 1.50396505e-004 9.71968462e-005 6.24766831e-005 4.01548596e-005 
7.50000000e-001 3.15485737e+001 1.00000000e+001 2.30409795e-004 1.27073548e-004 7.74263804e-005 4.74521450e-005 
7.50000000e-001 3.38886043e+001 1.00000000e+001 3.17394102e-004 1.54273185e-004 9.05792608e-005 5.37667924e-005 
1.00000000e+000 8.75000000e+000 1.00000000e+001 1.58540499e-006 6.30438754e-006 7.49996801e-006 8.10050251e-006 
1.00000000e+000 1.51554446e+001 1.00000000e+001 4.95120440e-006 1.23126209e-005 1.26592970e-005 1.21404823e-005 
1.00000000e+000 1.95655948e+001 1.00000000e+001 1.19087493e-005 2.05301634e-005 1.86919260e-005 1.62346013e-005 
1.00000000e+000 2.31503240e+001 1.00000000e+001 2.64014022e-005 3.28534071e-005 2.67064849e-005 2.10986004e-005 
1.00000000e+000 2.62500000e+001 1.00000000e+001 6.23435952e-005 5.49316794e-005 3.94768269e-005 2.80478379e-005 
1.00000000e+000 2.90204669e+001 1.00000000e+001 1.61306310e-004 9.87144742e-005 6.22349092e-005 3.93602246e-005 
1.00000000e+000 3.15485737e+001 1.00000000e+001 2.83966821e-004 1.38163937e-004 8.12026724e-005 4.83664922e-005 
1.00000000e+000 3.38886043e+001 1.00000000e+001 4.44947173e-004 1.76531835e-004 9.83428770e-005 5.61381984e-005 
1.25000000e+000 8.75000000e+000 1.00000000e+001 6.07909961e-007 3.48581037e-006 4.73652959e-006 5.75295799e-006 
1.25000000e+000 1.51554446e+001 1.00000000e+001 2.48623656e-006 7.90724794e-006 8.88232888e-006 9.23670941e-006 
1.25000000e+000 1.95655948e+001 1.00000000e+001 7.33534047e-006 1.48840778e-005 1.43519200e-005 1.31468768e-005 
1.25000000e+000 2.31503240e+001 1.00000000e+001 1.94495904e-005 2.65844750e-005 2.23135432e-005 1.81609644e-005 
1.25000000e+000 2.62500000e+001 1.00000000e+001 5.53812022e-005 4.99778349e-005 3.61654676e-005 2.58581178e-005 
1.25000000e+000 2.90204669e+001 1.00000000e+001 1.75593872e-004 1.01564003e-004 6.28743247e-005 3.91269363e-005 
1.25000000e+000 3.15485737e+001 1.00000000e+001 3.62400286e-004 1.52588771e-004 8.63337425e-005 4.99156947e-005 
1.25000000e+000 3.38886043e+001 1.00000000e+001 6.63047942e-004 2.06814958e-004 1.08589805e-004 5.93848290e-005 
1.50000000e+000 8.75000000e+000 1.00000000e+001 2.40567644e-007 1.95800086e-006 3.02161635e-006 4.10949368e-006 
1.50000000e+000 1.51554446e+001 1.00000000e+001 1.28148354e-006 5.18035417e-006 6.33058500e-006 7.10370846e-006 
1.50000000e+000 1.95655948e+001 1.00000000e+001 4.61751073e-006 1.09977542e-005 1.12044013e-005 1.07843889e-005 
1.50000000e+000 2.31503240e+001 1.00000000e+001 1.45777820e-005 2.18615905e-005 1.89309712e-005 1.58389224e-005 
1.50000000e+000 2.62500000e+001 1.00000000e+001 4.97667756e-005 4.60161467e-005 3.35454874e-005 2.41256813e-005 
1.50000000e+000 2.90204669e+001 1.00000000e+001 1.93703139e-004 1.05313172e-004 6.40510684e-005 3.92471127e-005 
1.50000000e+000 3.15485737e+001 1.00000000e+001 4.79076912e-004 1.70630235e-004 9.26625609e-005 5.19485344e-005 
1.50000000e+000 3.38886043e+001 1.00000000e+001 1.04634111e-003 2.47491169e-004 1.21563094e-004 6.34381906e-005 
1.75000000e+000 8.75000000e+000 1.00000000e+001 9.76709415e-008 1.11547708e-006 1.94575058e-006 2.95183151e-006 
1.75000000e+000 1.51554446e+001 1.00000000e+001 6.73346514e-007 3.44651290e-006 4.56993403e-006 5.51460750e-006 
1.75000000e+000 1.95655948e+001 1.00000000e+001 2.95283811e-006 8.23890970e-006 8.85817556e-006 8.93919820e-006 
1.75000000e+000 2.31503240e+001 1.00000000e+001 1.10645384e-005 1.81812552e-005 1.62384560e-005 1.39528134e-005 
1.75000000e+000 2.62500000e+001 1.00000000e+001 4.50893541e-005 4.27067956e-005 3.13762739e-005 2.27017458e-005 
1.75000000e+000 2.90204669e+001 1.00000000e+001 2.16610879e-004 1.09816434e-004 6.56041469e-005 3.96035020e-005 
1.75000000e+000 3.15485737e+001 1.00000000e+001 6.56367574e-004 1.92995938e-004 1.00212386e-004 5.43946459e-005 
1.75000000e+000 3.38886043e+001 1.00000000e+001 1.74055618e-003 3.02235829e-004 1.37779979e-004 6.83145598e-005 
2.00000000e+000 8.75000000e+000 1.00000000e+001 4.04936132e-008 6.43547203e-007 1.26384917e-006 2.13149695e-006 
2.00000000e+000 1.51554446e+001 1.00000000e+001 3.59145268e-007 2.32088991e-006 3.33362208e-006 4.31568033e-006 
2.00000000e+000 1.95655948e+001 1.00000000e+001 1.91146475e-006 6.23660786e-006 7.07175280e-006 7.47272288e-006 
2.00000000e+000 2.31503240e+001 1.00000000e+001 8.48083788e-006 1.52469398e-005 1.40428027e-005 1.23866611e-005 
2.00000000e+000 2.62500000e+001 1.00000000e+001 4.11069491e-005 3.98629820e-005 2.95218366e-005 2.14949321e-005 
2.00000000e+000 2.90204669e+001 1.00000000e+001 2.45794190e-004 1.15051678e-004 6.74588206e-005 4.01289283e-005 
2.00000000e+000 3.15485737e+001 1.00000000e+001 9.31841091e-004 2.20748079e-004 1.09110880e-004 5.72300043e-005 
2.00000000e+000 3.38886043e+001 1.00000000e+001 3.03657711e-003 3.76417320e-004 1.58003320e-004 7.40873006e-005 
2.25000000e+000 8.75000000e+000 1.00000000e+001 1.70806041e-008 3.75458869e-007 8.27491576e-007 1.54685405e-006 
2.25000000e+000 1.51554446e+001 1.00000000e+001 1.93904225e-007 1.57814713e-006 2.45281345e-006 3.40098446e-006 
2.25000000e+000 1.95655948e+001 1.00000000e+001 1.24962400e-006 4.75949826e-006 5.68909704e-006 6.29017370e-006 
2.25000000e+000 2.31503240e+001 1.00000000e+001 6.55290819e-006 1.28692346e-005 1.22203120e-005 1.10631347e-005 
2.25000000e+000 2.62500000e+001 1.00000000e+001 3.76629831e-005 3.73714486e-005 2.79000924e-005 2.04472318e-005 
2.25000000e+000 2.90204669e+001 1.00000000e+001 2.83352412e-004 1.21060626e-004 6.95836807e-005 4.07845233e-005 
2.25000000e+000 3.15485737e+001 1.00000000e+001 1.36933180e-003 2.55343704e-004 1.19562128e-004 6.04588964e-005 
2.25000000e+000 3.38886043e+001 1.00000000e+001 5.52781327e-003 4.77808801e-004 1.83269030e-004 8.08745931e-005 
2.50000000e+000 8.75000000e+000 1.00000000e+001 7.30910535e-009 2.21237824e-007 5.45765727e-007 1.12789020e-006 
2.50000000e+000 1.51554446e+001 1.00000000e+001 1.05763444e-007 1.08169241e-006 1.81772424e-006 2.69628508e-006 
2.50000000e+000 1.95655948e+001 1.00000000e+001 8.23716525e-007 3.65623367e-006 4.60519927e-006 5.32502680e-006 
2.50000000e+000 2.31503240e+001 1.00000000e+001 5.09779504e-006 1.09193275e-005 1.06873959e-005 9.92895200e-006 
2.50000000e+000 2.62500000e+001 1.00000000e+001 3.46500084e-005 3.51578559e-005 2.64583230e-005 1.95205300e-005 
2.50000000e+000 2.90204669e+001 1.00000000e+001 3.32229200e-004 1.27926640e-004 7.19709354e-005 4.15478560e-005 
2.50000000e+000 3.15485737e+001 1.00000000e+001 2.07861460e-003 2.98738408e-004 1.31840519e-004 6.41045941e-005 
2.50000000e+000 3.38886043e+001 1.00000000e+001 1.04492522e-002 6.17704921e-004 2.14951317e-004 8.88357901e-005 
0.00000000e+000 8.75000000e+000 2.00000000e+001 1.17948881e-004 8.15185650e-005 5.18200290e-005 3.21934832e-005 
0.00000000e+000 1.51554446e+001 2.00000000e+001 1.29930662e-004 8.90727421e-005 5.65848369e-005 3.51432567e-005 
0.00000000e+000 1.95655948e+001 2.00000000e+001 1.42488502e-004 9.71303521e-005 6.15848073e-005 3.81351154e-005 
0.00000000e+000 2.31503240e+001 2.00000000e+001 1.57204384e-004 1.06769337e-004 6.75881425e-005 4.17167461e-005 
0.00000000e+000 2.62500000e+001 2.00000000e+001 1.72950389e-004 1.17150939e-004 7.40537606e-005 4.55700668e-005 
0.00000000e+000 2.90204669e+001 2.00000000e+001 1.88743641e-004 1.27568809e-004 8.05410640e-005 4.94410028e-005 
0.00000000e+000 3.15485737e+001 2.00000000e+001 2.05723000e-004 1.38772336e-004 8.75214768e-005 5.36169937e-005 
0.00000000e+000 3.38886043e+001 2.00000000e+001 2.24899142e-004 1.51414118e-004 9.54018579e-005 5.83427346e-005 
2.50000000e-001 8.75000000e+000 2.00000000e+001 3.51249813e-005 4.05278759e-005 3.05861491e-005 2.19438781e-005 
2.50000000e-001 1.51554446e+001 2.00000000e+001 4.61550937e-005 4.83095402e-005 3.54987318e-005 2.49537011e-005 
2.50000000e-001 1.95655948e+001 2.00000000e+001 6.02561923e-005 5.76045852e-005 4.11712253e-005 2.82745558e-005 
2.50000000e-001 2.31503240e+001 2.00000000e+001 7.98779523e-005 6.97956331e-005 4.84763134e-005 3.24723094e-005 
2.50000000e-001 2.62500000e+001 2.00000000e+001 1.09541076e-004 8.63377268e-005 5.79800266e-005 3.77218782e-005 
2.50000000e-001 2.90204669e+001 2.00000000e+001 1.56701277e-004 1.09644647e-004 7.07198585e-005 4.44292311e-005 
2.50000000e-001 3.15485737e+001 2.00000000e+001 2.00633925e-004 1.31351180e-004 8.27509201e-005 5.08886962e-005 
2.50000000e-001 3.38886043e+001 2.00000000e+001 2.43768787e-004 1.52452875e-004 9.45788452e-005 5.73559616e-005 
5.00000000e-001 8.75000000e+000 2.00000000e+001 1.11883621e-005 2.06168748e-005 1.82916252e-005 1.50617154e-005 
5.00000000e-001 1.51554446e+001 2.00000000e+001 1.89911216e-005 2.77424246e-005 2.30422873e-005 1.80522138e-005 
5.00000000e-001 1.95655948e+001 2.00000000e+001 3.08927095e-005 3.70907594e-005 2.89574336e-005 2.15731541e-005 
5.00000000e-001 2.31503240e+001 2.00000000e+001 5.03419943e-005 5.04110665e-005 3.70538237e-005 2.62307449e-005 
5.00000000e-001 2.62500000e+001 2.00000000e+001 8.67009627e-005 7.12027524e-005 4.89015410e-005 3.26565136e-005 
5.00000000e-001 2.90204669e+001 2.00000000e+001 1.59094603e-004 1.05370544e-004 6.70660368e-005 4.18995846e-005 
5.00000000e-001 3.15485737e+001 2.00000000e+001 2.34709954e-004 1.37361830e-004 8.38542518e-005 5.04711442e-005 
5.00000000e-001 3.38886043e+001 2.00000000e+001 3.19988441e-004 1.69037046e-004 1.00137060e-004 5.87644432e-005 
7.50000000e-001 8.75000000e+000 2.00000000e+001 3.77720642e-006 1.07164556e-005 1.10776622e-005 1.04081608e-005 
7.50000000e-001 1.51554446e+001 2.00000000e+001 8.54821818e-006 1.66614480e-005 1.53947761e-005 1.32802843e-005 
7.50000000e-001 1.95655948e+001 2.00000000e+001 1.73831446e-005 2.52514067e-005 2.11697164e-005 1.68590647e-005 
7.50000000e-001 2.31503240e+001 2.00000000e+001 3.45515199e-005 3.86193294e-005 2.95845753e-005 2.18058431e-005 
7.50000000e-001 2.62500000e+001 2.00000000e+001 7.36181416e-005 6.21455311e-005 4.31437691e-005 2.91823307e-005 
7.50000000e-001 2.90204669e+001 2.00000000e+001 1.69682383e-004 1.06075511e-004 6.61983774e-005 4.07385634e-005 
7.50000000e-001 3.15485737e+001 2.00000000e+001 2.91383157e-004 1.49839198e-004 8.80251550e-005 5.14222875e-005 
7.50000000e-001 3.38886043e+001 2.00000000e+001 4.60537297e-004 1.96614268e-004 1.09950406e-004 6.18037253e-005 
1.00000000e+000 8.75000000e+000 2.00000000e+001 1.33815153e-006 5.68198435e-006 6.78937093e-006 7.23966815e-006 
1.00000000e+000 1.51554446e+001 2.00000000e+001 4.05780851e-006 1.03486745e-005 1.05317416e-005 9.91503994e-006 
1.00000000e+000 1.95655948e+001 2.00000000e+001 1.02517412e-005 1.78275988e-005 1.59214918e-005 1.34341029e-005 
1.00000000e+000 2.31503240e+001 2.00000000e+001 2.46568865e-005 3.06142676e-005 2.43133486e-005 1.85227985e-005 
1.00000000e+000 2.62500000e+001 2.00000000e+001 6.43269214e-005 5.58306781e-005 3.90912760e-005 2.66523011e-005 
1.00000000e+000 2.90204669e+001 2.00000000e+001 1.84801192e-004 1.08997282e-004 6.67087040e-005 4.03619851e-005 
1.00000000e+000 3.15485737e+001 2.00000000e+001 3.77326031e-004 1.67123850e-004 9.42094092e-005 5.32681505e-005 
