TITLE="DIR08_SCB_ER_E_WD035.dat"
VARIABLES= "Density" "Radius" "Height" "0.1053" "0.356" "0.6617" "1.3325" 
ZONE T="3D Data" I=11 J=8 K=3 F=POINT
5.00000000e-001 1.53125000e+001 0.00000000e+000 4.16136429e-005 5.39349910e-005 4.42563107e-005 3.48149506e-005 
5.00000000e-001 1.96875000e+001 0.00000000e+000 5.45424826e-005 5.82267431e-005 4.49602255e-005 3.38390784e-005 
5.00000000e-001 2.40625000e+001 0.00000000e+000 8.04914343e-005 7.10847727e-005 5.12247037e-005 3.63329086e-005 
5.00000000e-001 2.84375000e+001 0.00000000e+000 1.49553790e-004 1.04307068e-004 6.87407408e-005 4.49365739e-005 
5.00000000e-001 3.28125000e+001 0.00000000e+000 2.50629959e-004 1.49032103e-004 9.25783973e-005 5.72164841e-005 
7.50000000e-001 2.18750000e+000 0.00000000e+000 9.28438774e-006 2.93655067e-005 3.13317297e-005 2.98884786e-005 
7.50000000e-001 6.56250000e+000 0.00000000e+000 1.06961575e-005 2.97144546e-005 3.07763184e-005 2.88540264e-005 
7.50000000e-001 1.09375000e+001 0.00000000e+000 1.42841116e-005 3.11288435e-005 3.03268039e-005 2.73960094e-005 
7.50000000e-001 1.53125000e+001 0.00000000e+000 2.12436764e-005 3.47444246e-005 3.10845163e-005 2.65017955e-005 
7.50000000e-001 1.96875000e+001 0.00000000e+000 3.47992246e-005 4.26906487e-005 3.46857611e-005 2.74387028e-005 
7.50000000e-001 2.40625000e+001 0.00000000e+000 6.33254772e-005 5.92310006e-005 4.35804285e-005 3.16044753e-005 
7.50000000e-001 2.84375000e+001 0.00000000e+000 1.51693630e-004 1.01910643e-004 6.62608565e-005 4.29056618e-005 
7.50000000e-001 3.28125000e+001 0.00000000e+000 3.06040412e-004 1.61817571e-004 9.70429912e-005 5.83489737e-005 
1.00000000e+000 2.18750000e+000 0.00000000e+000 2.83976846e-006 1.48199398e-005 1.87058069e-005 2.05498288e-005 
1.00000000e+000 6.56250000e+000 0.00000000e+000 3.71230996e-006 1.57981657e-005 1.89868452e-005 2.02307370e-005 
1.00000000e+000 1.09375000e+001 0.00000000e+000 6.11227164e-006 1.83194523e-005 2.00078595e-005 2.00183185e-005 
1.00000000e+000 1.53125000e+001 0.00000000e+000 1.13360747e-005 2.31921179e-005 2.24248322e-005 2.05262001e-005 
1.00000000e+000 1.96875000e+001 0.00000000e+000 2.29763175e-005 3.24396881e-005 2.75934380e-005 2.27530865e-005 
1.00000000e+000 2.40625000e+001 0.00000000e+000 5.11935910e-005 5.09078674e-005 3.81796195e-005 2.81562544e-005 
1.00000000e+000 2.84375000e+001 0.00000000e+000 1.56916372e-004 1.01772204e-004 6.53414930e-005 4.18335742e-005 
1.00000000e+000 3.28125000e+001 0.00000000e+000 3.88121804e-004 1.79246799e-004 1.03579604e-004 6.04759897e-005 
1.25000000e+000 2.18750000e+000 0.00000000e+000 8.77598494e-007 7.50536745e-006 1.11898961e-005 1.41436810e-005 
1.25000000e+000 6.56250000e+000 0.00000000e+000 1.32225843e-006 8.50077857e-006 1.18007812e-005 1.42432899e-005 
1.25000000e+000 1.09375000e+001 0.00000000e+000 2.69756718e-006 1.10145016e-005 1.34029810e-005 1.47663585e-005 
1.25000000e+000 1.53125000e+001 0.00000000e+000 6.19302168e-006 1.58486140e-005 1.65028072e-005 1.61270766e-005 
1.25000000e+000 1.96875000e+001 0.00000000e+000 1.54334813e-005 2.51544681e-005 2.23920630e-005 1.91842582e-005 
1.25000000e+000 2.40625000e+001 0.00000000e+000 4.19915393e-005 4.44674163e-005 3.40232590e-005 2.54899583e-005 
1.25000000e+000 2.84375000e+001 0.00000000e+000 1.64504861e-004 1.02739512e-004 6.52065190e-005 4.13039431e-005 
1.25000000e+000 3.28125000e+001 0.00000000e+000 5.11708957e-004 2.01325838e-004 1.11772911e-004 6.33047661e-005 
1.50000000e+000 2.18750000e+000 0.00000000e+000 2.73853587e-007 3.81421987e-006 6.70704996e-006 9.74464248e-006 
1.50000000e+000 6.56250000e+000 0.00000000e+000 4.80791151e-007 4.62368481e-006 7.38545873e-006 1.00677307e-005 
1.50000000e+000 1.09375000e+001 0.00000000e+000 1.21517503e-006 6.73343985e-006 9.09410405e-006 1.09848646e-005 
1.50000000e+000 1.53125000e+001 0.00000000e+000 3.43243659e-006 1.10002801e-005 1.23232385e-005 1.28188569e-005 
1.50000000e+000 1.96875000e+001 0.00000000e+000 1.04811508e-005 1.97429056e-005 1.84077621e-005 1.63736326e-005 
1.50000000e+000 2.40625000e+001 0.00000000e+000 3.47869446e-005 3.92128537e-005 3.06349393e-005 2.33262402e-005 
1.50000000e+000 2.84375000e+001 0.00000000e+000 1.74574820e-004 1.04411569e-004 6.55222175e-005 4.10975103e-005 
1.50000000e+000 3.28125000e+001 0.00000000e+000 7.03970000e-004 2.28924595e-004 1.21599151e-004 6.67068883e-005 
1.75000000e+000 2.18750000e+000 0.00000000e+000 8.62154081e-008 1.94504496e-006 4.02800897e-006 6.72075443e-006 
1.75000000e+000 6.56250000e+000 0.00000000e+000 1.77735293e-007 2.53902858e-006 4.65188039e-006 7.14329498e-006 
1.75000000e+000 1.09375000e+001 0.00000000e+000 5.55322557e-007 4.16956450e-006 6.23634581e-006 8.23330105e-006 
1.75000000e+000 1.53125000e+001 0.00000000e+000 1.92180150e-006 7.71660521e-006 9.30115674e-006 1.02848863e-005 
1.75000000e+000 1.96875000e+001 0.00000000e+000 7.17618191e-006 1.56176198e-005 1.52638205e-005 1.40999350e-005 
1.75000000e+000 2.40625000e+001 0.00000000e+000 2.90414580e-005 3.47989862e-005 2.77699483e-005 2.15039838e-005 
1.75000000e+000 2.84375000e+001 0.00000000e+000 1.87596754e-004 1.06644170e-004 6.61387407e-005 4.10964481e-005 
1.75000000e+000 3.28125000e+001 0.00000000e+000 1.01486147e-003 2.63502898e-004 1.33229513e-004 7.06410634e-005 
2.00000000e+000 2.18750000e+000 0.00000000e+000 2.73584734e-008 9.95203871e-007 2.42380650e-006 4.64000236e-006 
2.00000000e+000 6.56250000e+000 0.00000000e+000 6.65896791e-008 1.40605826e-006 2.94738598e-006 5.08662491e-006 
2.00000000e+000 1.09375000e+001 0.00000000e+000 2.56510326e-007 2.60785432e-006 4.31427266e-006 6.21182916e-006 
2.00000000e+000 1.53125000e+001 0.00000000e+000 1.08453079e-006 5.45415753e-006 7.07601569e-006 8.31372468e-006 
2.00000000e+000 1.96875000e+001 0.00000000e+000 4.94590098e-006 1.24229722e-005 1.27332825e-005 1.22219958e-005 
2.00000000e+000 2.40625000e+001 0.00000000e+000 2.44013434e-005 3.10266415e-005 2.52911662e-005 1.99269798e-005 
2.00000000e+000 2.84375000e+001 0.00000000e+000 2.04339431e-004 1.09394134e-004 6.69865173e-005 4.12360060e-005 
2.00000000e+000 3.28125000e+001 0.00000000e+000 1.53892271e-003 3.07157981e-004 1.46963269e-004 7.51152110e-005 
2.25000000e+000 2.18750000e+000 0.00000000e+000 8.74263511e-009 5.10866081e-007 1.46132138e-006 3.20675330e-006 
2.25000000e+000 6.56250000e+000 0.00000000e+000 2.52248480e-008 7.84423765e-007 1.87750543e-006 3.63446513e-006 
2.25000000e+000 1.09375000e+001 0.00000000e+000 1.19490376e-007 1.64395685e-006 3.00625835e-006 4.71382341e-006 
2.25000000e+000 1.53125000e+001 0.00000000e+000 6.16051322e-007 3.87683403e-006 5.41546218e-006 6.76067685e-006 
2.25000000e+000 1.96875000e+001 0.00000000e+000 3.42797035e-006 9.92360427e-006 1.06690933e-005 1.06463571e-005 
2.25000000e+000 2.40625000e+001 0.00000000e+000 2.06178019e-005 2.77660832e-005 2.31144753e-005 1.85353870e-005 
2.25000000e+000 2.84375000e+001 0.00000000e+000 2.25924262e-004 1.12666565e-004 6.80334432e-005 4.14797992e-005 
2.25000000e+000 3.28125000e+001 0.00000000e+000 2.46030391e-003 3.62828226e-004 1.63214421e-004 8.01681789e-005 
2.50000000e+000 2.18750000e+000 0.00000000e+000 2.81107170e-009 2.63060995e-007 8.82716126e-007 2.21849583e-006 
2.50000000e+000 6.56250000e+000 0.00000000e+000 9.64402364e-009 4.40472936e-007 1.20185058e-006 2.60522580e-006 
2.50000000e+000 1.09375000e+001 0.00000000e+000 5.60515299e-008 1.04286876e-006 2.10739221e-006 3.59513505e-006 
2.50000000e+000 1.53125000e+001 0.00000000e+000 3.51918940e-007 2.76786208e-006 4.16377706e-006 5.52426130e-006 
2.50000000e+000 1.96875000e+001 0.00000000e+000 2.38763043e-006 7.95416541e-006 8.96972122e-006 9.30869547e-006 
2.50000000e+000 2.40625000e+001 0.00000000e+000 1.75085510e-005 2.49253043e-005 2.11837686e-005 1.72902572e-005 
2.50000000e+000 2.84375000e+001 0.00000000e+000 2.53945946e-004 1.16495786e-004 6.92665126e-005 4.18070048e-005 
2.50000000e+000 3.28125000e+001 0.00000000e+000 4.14717443e-003 4.34636242e-004 1.82523914e-004 8.58614357e-005 
0.00000000e+000 2.18750000e+000 1.00000000e+001 2.02492479e-004 1.37559221e-004 8.96373485e-005 5.76864647e-005 
0.00000000e+000 6.56250000e+000 1.00000000e+001 1.89014645e-004 1.28707809e-004 8.40479187e-005 5.43270907e-005 
0.00000000e+000 1.09375000e+001 1.00000000e+001 1.68296888e-004 1.15292276e-004 7.55609895e-005 4.91881363e-005 
0.00000000e+000 1.53125000e+001 1.00000000e+001 1.49125775e-004 1.02849765e-004 6.74215589e-005 4.40197347e-005 
0.00000000e+000 1.96875000e+001 1.00000000e+001 1.41318902e-004 9.78599764e-005 6.37261907e-005 4.12705236e-005 
0.00000000e+000 2.40625000e+001 1.00000000e+001 1.46839905e-004 1.01625289e-004 6.55574789e-005 4.17689565e-005 
0.00000000e+000 2.84375000e+001 1.00000000e+001 1.63978122e-004 1.12942110e-004 7.22389607e-005 4.53118922e-005 
0.00000000e+000 3.28125000e+001 1.00000000e+001 1.92850667e-004 1.32061062e-004 8.39651356e-005 5.20579743e-005 
2.50000000e-001 2.18750000e+000 1.00000000e+001 5.86599532e-005 6.78401752e-005 5.27020011e-005 3.92727228e-005 
2.50000000e-001 6.56250000e+000 1.00000000e+001 5.64241737e-005 6.42889196e-005 4.98474715e-005 3.72067560e-005 
2.50000000e-001 1.09375000e+001 1.00000000e+001 5.36196797e-005 5.92216167e-005 4.56777032e-005 3.41291679e-005 
2.50000000e-001 1.53125000e+001 1.00000000e+001 5.25544775e-005 5.52551909e-005 4.20247055e-005 3.11829048e-005 
2.50000000e-001 1.96875000e+001 1.00000000e+001 5.77315168e-005 5.64361984e-005 4.17051395e-005 3.02024507e-005 
2.50000000e-001 2.40625000e+001 1.00000000e+001 7.39470652e-005 6.53683738e-005 4.63609197e-005 3.22071425e-005 
2.50000000e-001 2.84375000e+001 1.00000000e+001 1.19374504e-004 8.90915845e-005 5.92851774e-005 3.87329157e-005 
2.50000000e-001 3.28125000e+001 1.00000000e+001 1.82727448e-004 1.22435777e-004 7.80352364e-005 4.87590642e-005 
5.00000000e-001 2.18750000e+000 1.00000000e+001 1.71828221e-005 3.35776237e-005 3.10490126e-005 2.67651456e-005 
5.00000000e-001 6.56250000e+000 1.00000000e+001 1.76238526e-005 3.26024386e-005 2.98190927e-005 2.55969429e-005 
5.00000000e-001 1.09375000e+001 1.00000000e+001 1.91150894e-005 3.16549989e-005 2.82518491e-005 2.39686215e-005 
5.00000000e-001 1.53125000e+001 1.00000000e+001 2.24465753e-005 3.19604753e-005 2.73598978e-005 2.26129607e-005 
5.00000000e-001 1.96875000e+001 1.00000000e+001 3.04861830e-005 3.62832389e-005 2.91688788e-005 2.29331056e-005 
5.00000000e-001 2.40625000e+001 1.00000000e+001 4.94695385e-005 4.80672320e-005 3.57190485e-005 2.61003228e-005 
5.00000000e-001 2.84375000e+001 1.00000000e+001 1.13460448e-004 8.11526561e-005 5.36547290e-005 3.51607551e-005 
5.00000000e-001 3.28125000e+001 1.00000000e+001 2.13924017e-004 1.27319546e-004 7.85666653e-005 4.80570902e-005 
7.50000000e-001 2.18750000e+000 1.00000000e+001 5.08908651e-006 1.66791521e-005 1.83294476e-005 1.82603560e-005 
7.50000000e-001 6.56250000e+000 1.00000000e+001 5.73248357e-006 1.67755634e-005 1.79880376e-005 1.76882010e-005 
7.50000000e-001 1.09375000e+001 1.00000000e+001 7.40749393e-006 1.75270451e-005 1.78478595e-005 1.70281564e-005 
7.50000000e-001 1.53125000e+001 1.00000000e+001 1.07192077e-005 1.95900461e-005 1.84870534e-005 1.67498859e-005 
7.50000000e-001 1.96875000e+001 1.00000000e+001 1.80614312e-005 2.50981061e-005 2.14656162e-005 1.79630422e-005 
7.50000000e-001 2.40625000e+001 1.00000000e+001 3.65475331e-005 3.81028238e-005 2.91341754e-005 2.19690419e-005 
7.50000000e-001 2.84375000e+001 1.00000000e+001 1.15338642e-004 7.86648008e-005 5.11918919e-005 3.31977539e-005 
7.50000000e-001 3.28125000e+001 1.00000000e+001 2.70381790e-004 1.39025300e-004 8.23657556e-005 4.88497125e-005 
1.00000000e+000 2.18750000e+000 1.00000000e+001 1.52382317e-006 8.31484112e-006 1.08425086e-005 1.24712289e-005 
1.00000000e+000 6.56250000e+000 1.00000000e+001 1.92990971e-006 8.75068426e-006 1.09389969e-005 1.22762637e-005 
1.00000000e+000 1.09375000e+001 1.00000000e+001 3.03771516e-006 9.99758871e-006 1.14917602e-005 1.22288911e-005 
1.00000000e+000 1.53125000e+001 1.00000000e+001 5.43186909e-006 1.25258175e-005 1.28738753e-005 1.26402754e-005 
1.00000000e+000 1.96875000e+001 1.00000000e+001 1.12669387e-005 1.81703831e-005 1.63837021e-005 1.44270861e-005 
1.00000000e+000 2.40625000e+001 1.00000000e+001 2.81354435e-005 3.14466889e-005 2.46281515e-005 1.90081795e-005 
1.00000000e+000 2.84375000e+001 1.00000000e+001 1.20594824e-004 7.83994781e-005 5.02121021e-005 3.21252238e-005 
1.00000000e+000 3.28125000e+001 1.00000000e+001 3.63711083e-004 1.56029394e-004 8.83152700e-005 5.06027714e-005 
1.25000000e+000 2.18750000e+000 1.00000000e+001 4.61166260e-007 4.15992158e-006 6.42668417e-006 8.52646325e-006 
1.25000000e+000 6.56250000e+000 1.00000000e+001 6.68297537e-007 4.62263697e-006 6.70363410e-006 8.55625519e-006 
1.25000000e+000 1.09375000e+001 1.00000000e+001 1.29314462e-006 5.84266821e-006 7.52356387e-006 8.87038699e-006 
1.25000000e+000 1.53125000e+001 1.00000000e+001 2.84504801e-006 8.24960472e-006 9.17875138e-006 9.69230016e-006 
1.25000000e+000 1.96875000e+001 1.00000000e+001 7.22492268e-006 1.35291549e-005 1.28258434e-005 1.18164497e-005 
1.25000000e+000 2.40625000e+001 1.00000000e+001 2.21608573e-005 2.65509487e-005 2.12887204e-005 1.67706245e-005 
1.25000000e+000 2.84375000e+001 1.00000000e+001 1.28616623e-004 7.92850534e-005 5.00067909e-005 3.15674406e-005 
1.25000000e+000 3.28125000e+001 1.00000000e+001 5.21102544e-004 1.78891415e-004 9.61430128e-005 5.30703106e-005 
1.50000000e+000 2.18750000e+000 1.00000000e+001 1.40982921e-007 2.08862429e-006 3.81697233e-006 5.83562728e-006 
1.50000000e+000 6.56250000e+000 1.00000000e+001 2.36730178e-007 2.47012152e-006 4.13801279e-006 5.98791383e-006 
1.50000000e+000 1.09375000e+001 1.00000000e+001 5.64496031e-007 3.48113853e-006 4.99662525e-006 6.49306973e-006 
1.50000000e+000 1.53125000e+001 1.00000000e+001 1.52108276e-006 5.54620413e-006 6.66333658e-006 7.53203289e-006 
1.50000000e+000 1.96875000e+001 1.00000000e+001 4.71569946e-006 1.02554010e-005 1.02181555e-005 9.82501653e-006 
1.50000000e+000 2.40625000e+001 1.00000000e+001 1.77283733e-005 2.27369430e-005 1.86685930e-005 1.50017786e-005 
1.50000000e+000 2.84375000e+001 1.00000000e+001 1.39676045e-004 8.09414044e-005 5.02650292e-005 3.13241294e-005 
1.50000000e+000 3.28125000e+001 1.00000000e+001 7.96017186e-004 2.09237468e-004 1.05964889e-004 5.61572079e-005 
1.75000000e+000 2.18750000e+000 1.00000000e+001 4.35027992e-008 1.05236139e-006 2.27155651e-006 3.99819927e-006 
1.75000000e+000 6.56250000e+000 1.00000000e+001 8.54006098e-008 1.33356180e-006 2.57166474e-006 4.20700996e-006 
1.75000000e+000 1.09375000e+001 1.00000000e+001 2.50813147e-007 2.10599262e-006 3.35888986e-006 4.79203060e-006 
1.75000000e+000 1.53125000e+001 1.00000000e+001 8.24959926e-007 3.78323923e-006 4.90402433e-006 5.91854821e-006 
1.75000000e+000 1.96875000e+001 1.00000000e+001 3.11784652e-006 7.86873414e-006 8.24164233e-006 8.26361941e-006 
1.75000000e+000 2.40625000e+001 1.00000000e+001 1.43508551e-005 1.96611275e-005 1.65316683e-005 1.35521949e-005 
1.75000000e+000 2.84375000e+001 1.00000000e+001 1.54490330e-004 8.32351502e-005 5.08448111e-005 3.12862001e-005 
1.75000000e+000 3.28125000e+001 1.00000000e+001 1.29535473e-003 2.49660281e-004 1.18124160e-004 5.98519571e-005 
2.00000000e+000 2.18750000e+000 1.00000000e+001 1.35367063e-008 5.32074676e-007 1.35455482e-006 2.74219851e-006 
2.00000000e+000 6.56250000e+000 1.00000000e+001 3.12679742e-008 7.26569314e-007 1.60827832e-006 2.96690479e-006 
2.00000000e+000 1.09375000e+001 1.00000000e+001 1.12910593e-007 1.28949917e-006 2.28106561e-006 3.56263124e-006 
2.00000000e+000 1.53125000e+001 1.00000000e+001 4.52322032e-007 2.60805580e-006 3.64714301e-006 4.69329952e-006 
2.00000000e+000 1.96875000e+001 1.00000000e+001 2.08239235e-006 6.09075837e-006 6.70712257e-006 7.01177222e-006 
2.00000000e+000 2.40625000e+001 1.00000000e+001 1.17285389e-005 1.71252786e-005 1.47428226e-005 1.23309728e-005 
2.00000000e+000 2.84375000e+001 1.00000000e+001 1.74203622e-004 8.61357160e-005 5.16800210e-005 3.13928883e-005 
2.00000000e+000 3.28125000e+001 1.00000000e+001 2.23943027e-003 3.03984727e-004 1.33149890e-004 6.41943306e-005 
2.25000000e+000 2.18750000e+000 1.00000000e+001 4.24376869e-009 2.69925236e-007 8.09340605e-007 1.88273863e-006 
2.25000000e+000 6.56250000e+000 1.00000000e+001 1.15886102e-008 3.99070895e-007 1.01161415e-006 2.09984490e-006 
2.25000000e+000 1.09375000e+001 1.00000000e+001 5.13532299e-008 7.97152987e-007 1.56235965e-006 2.66590648e-006 
2.25000000e+000 1.53125000e+001 1.00000000e+001 2.50205445e-007 1.81230650e-006 2.73435992e-006 3.74961737e-006 
2.25000000e+000 1.96875000e+001 1.00000000e+001 1.40248658e-006 4.74641496e-006 5.49511190e-006 5.99017162e-006 
2.25000000e+000 2.40625000e+001 1.00000000e+001 9.66329017e-006 1.50026411e-005 1.32182897e-005 1.12805730e-005 
2.25000000e+000 2.84375000e+001 1.00000000e+001 2.00500931e-004 8.96654168e-005 5.27412640e-005 3.16096669e-005 
2.25000000e+000 3.28125000e+001 1.00000000e+001 4.09607153e-003 3.77799783e-004 1.51769925e-004 6.92607197e-005 
2.50000000e+000 2.18750000e+000 1.00000000e+001 1.33923375e-009 1.37380427e-007 4.84526087e-007 1.29400690e-006 
2.50000000e+000 6.56250000e+000 1.00000000e+001 4.33896928e-009 2.20759612e-007 6.39681587e-007 1.49122471e-006 
2.50000000e+000 1.09375000e+001 1.00000000e+001 2.35522022e-008 4.96600927e-007 1.07776020e-006 2.00637086e-006 
2.50000000e+000 1.53125000e+001 1.00000000e+001 1.39437467e-007 1.26725287e-006 2.06304731e-006 3.01410835e-006 
2.50000000e+000 1.96875000e+001 1.00000000e+001 9.51315411e-007 3.71891791e-006 4.52578747e-006 5.14481163e-006 
2.50000000e+000 2.40625000e+001 1.00000000e+001 8.01792431e-006 1.32059424e-005 1.19022922e-005 1.03629935e-005 
2.50000000e+000 2.84375000e+001 1.00000000e+001 2.35818528e-004 9.38814512e-005 5.40187128e-005 3.19166850e-005 
2.50000000e+000 3.28125000e+001 1.00000000e+001 7.88646940e-003 4.79316176e-004 1.74956690e-004 7.51587683e-005 
0.00000000e+000 2.18750000e+000 2.00000000e+001 9.17128924e-005 6.38612534e-005 4.13886045e-005 2.70026282e-005 
0.00000000e+000 6.56250000e+000 2.00000000e+001 9.56073211e-005 6.66156856e-005 4.30838382e-005 2.79049704e-005 
0.00000000e+000 1.09375000e+001 2.00000000e+001 1.05991898e-004 7.36901218e-005 4.73900908e-005 3.02364864e-005 
0.00000000e+000 1.53125000e+001 2.00000000e+001 1.19348078e-004 8.26553573e-005 5.28402310e-005 3.32107668e-005 
0.00000000e+000 1.96875000e+001 2.00000000e+001 1.36730885e-004 9.41816955e-005 5.99255745e-005 3.72281127e-005 
0.00000000e+000 2.40625000e+001 2.00000000e+001 1.59389940e-004 1.09101226e-004 6.91506491e-005 4.26095141e-005 
0.00000000e+000 2.84375000e+001 2.00000000e+001 1.88881511e-004 1.28423969e-004 8.11294063e-005 4.97160056e-005 
0.00000000e+000 3.28125000e+001 2.00000000e+001 2.28586222e-004 1.54418321e-004 9.72967944e-005 5.94102123e-005 
2.50000000e-001 2.18750000e+000 2.00000000e+001 2.49391290e-005 3.03843648e-005 2.36897003e-005 1.80291216e-005 
2.50000000e-001 6.56250000e+000 2.00000000e+001 2.70988061e-005 3.23172739e-005 2.49765269e-005 1.87760093e-005 
2.50000000e-001 1.09375000e+001 2.00000000e+001 3.28674570e-005 3.73239434e-005 2.82842128e-005 2.07213791e-005 
2.50000000e-001 1.53125000e+001 2.00000000e+001 4.23769917e-005 4.47786914e-005 3.30598660e-005 2.34798855e-005 
2.50000000e-001 1.96875000e+001 2.00000000e+001 5.82678954e-005 5.60614417e-005 4.01155446e-005 2.75686326e-005 
2.50000000e-001 2.40625000e+001 2.00000000e+001 8.63459460e-005 7.38501390e-005 5.08434170e-005 3.37017982e-005 
2.50000000e-001 2.84375000e+001 2.00000000e+001 1.51120491e-004 1.08124639e-004 7.01375647e-005 4.41466270e-005 
2.50000000e-001 3.28125000e+001 2.00000000e+001 2.43941117e-004 1.54241922e-004 9.58747829e-005 5.81165103e-005 
5.00000000e-001 2.18750000e+000 2.00000000e+001 6.85790284e-006 1.45092106e-005 1.35872494e-005 1.20507074e-005 
5.00000000e-001 6.56250000e+000 2.00000000e+001 8.01209956e-006 1.59029561e-005 1.45978789e-005 1.26883905e-005 
5.00000000e-001 1.09375000e+001 2.00000000e+001 1.12144787e-005 1.95650492e-005 1.72240969e-005 1.43564085e-005 
5.00000000e-001 1.53125000e+001 2.00000000e+001 1.74815393e-005 2.57248104e-005 2.14305443e-005 1.69323495e-005 
5.00000000e-001 1.96875000e+001 2.00000000e+001 3.00594902e-005 3.62270872e-005 2.82711533e-005 2.10316045e-005 
5.00000000e-001 2.40625000e+001 2.00000000e+001 5.78375950e-005 5.53017607e-005 3.99256617e-005 2.77303454e-005 
5.00000000e-001 2.84375000e+001 2.00000000e+001 1.47688839e-004 1.01462124e-004 6.53375600e-005 4.10978238e-005 
5.00000000e-001 3.28125000e+001 2.00000000e+001 3.11862284e-004 1.68955394e-004 1.00689354e-004 5.92223127e-005 
7.50000000e-001 2.18750000e+000 2.00000000e+001 1.90692320e-006 6.95368074e-006 7.80899688e-006 8.06342423e-006 
7.50000000e-001 6.56250000e+000 2.00000000e+001 2.45924705e-006 7.93238070e-006 8.59957727e-006 8.61106596e-006 
7.50000000e-001 1.09375000e+001 2.00000000e+001 4.10746759e-006 1.05680813e-005 1.06837376e-005 1.00499782e-005 
7.50000000e-001 1.53125000e+001 2.00000000e+001 7.88476365e-006 1.54644166e-005 1.43115753e-005 1.24290530e-005 
7.50000000e-001 1.96875000e+001 2.00000000e+001 1.69883775e-005 2.47339885e-005 2.07102393e-005 1.64447462e-005 
7.50000000e-001 2.40625000e+001 2.00000000e+001 4.19952420e-005 4.38447746e-005 3.27395018e-005 2.35025519e-005 
7.50000000e-001 2.84375000e+001 2.00000000e+001 1.52824223e-004 9.98766240e-005 6.33595167e-005 3.94389867e-005 
7.50000000e-001 3.28125000e+001 2.00000000e+001 4.35629801e-004 1.93596928e-004 1.09461258e-004 6.18990626e-005 
1.00000000e+000 2.18750000e+000 2.00000000e+001 5.36089134e-007 3.34470876e-006 4.49726929e-006 5.40125768e-006 
1.00000000e+000 6.56250000e+000 2.00000000e+001 7.79236272e-007 4.00709313e-006 5.10450763e-006 5.86828008e-006 
1.00000000e+000 1.09375000e+001 2.00000000e+001 1.58085622e-006 5.85453415e-006 6.73688383e-006 7.10368785e-006 
1.00000000e+000 1.53125000e+001 2.00000000e+001 3.74518507e-006 9.61396173e-006 9.79105719e-006 9.26608502e-006 
1.00000000e+000 1.96875000e+001 2.00000000e+001 1.00591440e-005 1.75009858e-005 1.56045925e-005 1.31159867e-005 
1.00000000e+000 2.40625000e+001 2.00000000e+001 3.16691424e-005 3.59069111e-005 2.76052809e-005 2.03541089e-005 
1.00000000e+000 2.84375000e+001 2.00000000e+001 1.62724677e-004 1.00618463e-004 6.28005749e-005 3.85801861e-005 
