TITLE="DIR04_SCB_ER_E_WD210.dat"
VARIABLES= "Density" "Radius" "Height" "0.1053" "0.356" "0.6617" "1.3325" 
ZONE T="3D Data" I=11 J=4 K=3 F=POINT
0.00000000e+000 4.37500000e+000 0.00000000e+000 9.49610331e-005 6.56543282e-005 4.24219552e-005 2.73388484e-005 
0.00000000e+000 1.31250000e+001 0.00000000e+000 1.49169346e-004 1.01459783e-004 6.50913235e-005 4.10358257e-005 
0.00000000e+000 2.18750000e+001 0.00000000e+000 2.20323503e-004 1.48652931e-004 9.45772269e-005 5.86638940e-005 
0.00000000e+000 3.06250000e+001 0.00000000e+000 2.57294011e-004 1.73052429e-004 1.10212706e-004 6.85293936e-005 
2.50000000e-001 4.37500000e+000 0.00000000e+000 2.89080557e-005 3.32150213e-005 2.54083348e-005 1.88580142e-005 
2.50000000e-001 1.31250000e+001 0.00000000e+000 5.35153014e-005 5.56830265e-005 4.13166216e-005 2.94650497e-005 
2.50000000e-001 2.18750000e+001 0.00000000e+000 1.10549724e-004 9.70649800e-005 6.80505950e-005 4.59667984e-005 
2.50000000e-001 3.06250000e+001 0.00000000e+000 2.28036945e-004 1.54843371e-004 1.00092281e-004 6.33796437e-005 
5.00000000e-001 4.37500000e+000 0.00000000e+000 9.10097676e-006 1.69930175e-005 1.53150193e-005 1.30515645e-005 
5.00000000e-001 1.31250000e+001 0.00000000e+000 2.16283235e-005 3.19236390e-005 2.69042844e-005 2.14519998e-005 
5.00000000e-001 2.18750000e+001 0.00000000e+000 6.80567242e-005 6.91516951e-005 5.16697814e-005 3.71313480e-005 
5.00000000e-001 3.06250000e+001 0.00000000e+000 2.48995249e-004 1.54113267e-004 9.75685096e-005 6.11718207e-005 
7.50000000e-001 4.37500000e+000 0.00000000e+000 2.95598916e-006 8.78863584e-006 9.28878286e-006 9.06277465e-006 
7.50000000e-001 1.31250000e+001 0.00000000e+000 9.52676431e-006 1.89959669e-005 1.79246698e-005 1.58203768e-005 
7.50000000e-001 2.18750000e+001 0.00000000e+000 4.64065300e-005 5.22506593e-005 4.08511030e-005 3.07532674e-005 
7.50000000e-001 3.06250000e+001 0.00000000e+000 2.94308722e-004 1.61517505e-004 9.90216691e-005 6.07368866e-005 
1.00000000e+000 4.37500000e+000 0.00000000e+000 9.87511123e-007 4.59297415e-006 5.66799002e-006 6.31347631e-006 
1.00000000e+000 1.31250000e+001 0.00000000e+000 4.45659712e-006 1.16571650e-005 1.21841686e-005 1.18057078e-005 
1.00000000e+000 2.18750000e+001 0.00000000e+000 3.34737476e-005 4.10565895e-005 3.32719163e-005 2.59881424e-005 
1.00000000e+000 3.06250000e+001 0.00000000e+000 3.68492350e-004 1.74326099e-004 1.02950155e-004 6.14521138e-005 
1.25000000e+000 4.37500000e+000 0.00000000e+000 3.38210118e-007 2.42415421e-006 3.47891821e-006 4.41222244e-006 
1.25000000e+000 1.31250000e+001 0.00000000e+000 2.17585506e-006 7.33568020e-006 8.42712666e-006 8.90474940e-006 
1.25000000e+000 2.18750000e+001 0.00000000e+000 2.50269272e-005 3.31366162e-005 2.76979051e-005 2.23163482e-005 
1.25000000e+000 3.06250000e+001 0.00000000e+000 4.88452239e-004 1.92192118e-004 1.08784257e-004 6.29894809e-005 
1.50000000e+000 4.37500000e+000 0.00000000e+000 1.18375220e-007 1.29142384e-006 2.14738136e-006 3.09311967e-006 
1.50000000e+000 1.31250000e+001 0.00000000e+000 1.09640801e-006 4.71150407e-006 5.91602818e-006 6.78179480e-006 
1.50000000e+000 2.18750000e+001 0.00000000e+000 1.91981787e-005 2.72636634e-005 2.34381565e-005 1.94099479e-005 
1.50000000e+000 3.06250000e+001 0.00000000e+000 6.87262479e-004 2.15870630e-004 1.16398246e-004 6.51841546e-005 
1.75000000e+000 4.37500000e+000 0.00000000e+000 4.22195118e-008 6.93994273e-007 1.33266368e-006 2.17496499e-006 
1.75000000e+000 1.31250000e+001 0.00000000e+000 5.66090092e-007 3.07698528e-006 4.20639851e-006 5.20984225e-006 
1.75000000e+000 2.18750000e+001 0.00000000e+000 1.50209583e-005 2.27597928e-005 2.00845577e-005 1.70563163e-005 
1.75000000e+000 3.06250000e+001 0.00000000e+000 1.02776240e-003 2.46895619e-004 1.25910841e-004 6.79653102e-005 
2.00000000e+000 4.37500000e+000 0.00000000e+000 1.53055199e-008 3.75971791e-007 8.31322124e-007 1.53386456e-006 
2.00000000e+000 1.31250000e+001 0.00000000e+000 2.98024115e-007 2.03738801e-006 3.02358734e-006 4.03328795e-006 
2.00000000e+000 2.18750000e+001 0.00000000e+000 1.19412690e-005 1.92193248e-005 1.73829979e-005 1.51136660e-005 
2.00000000e+000 3.06250000e+001 0.00000000e+000 1.63106425e-003 2.87622339e-004 1.37609567e-004 7.13197172e-005 
2.25000000e+000 4.37500000e+000 0.00000000e+000 5.62763646e-009 2.05213602e-007 5.21126860e-007 1.08483003e-006 
2.25000000e+000 1.31250000e+001 0.00000000e+000 1.59430774e-007 1.36467202e-006 2.19381694e-006 3.14401779e-006 
2.25000000e+000 2.18750000e+001 0.00000000e+000 9.61911859e-006 1.63830642e-005 1.51673165e-005 1.34847246e-005 
2.25000000e+000 3.06250000e+001 0.00000000e+000 2.73480668e-003 3.41471762e-004 1.51932519e-004 7.52728451e-005 
2.50000000e+000 4.37500000e+000 0.00000000e+000 2.09483577e-009 1.12786945e-007 3.28193657e-007 7.69370197e-007 
2.50000000e+000 1.31250000e+001 0.00000000e+000 8.64449909e-008 9.23066626e-007 1.60469829e-006 2.46591491e-006 
2.50000000e+000 2.18750000e+001 0.00000000e+000 7.83543478e-006 1.40766179e-005 1.33240339e-005 1.21008751e-005 
2.50000000e+000 3.06250000e+001 0.00000000e+000 4.81290051e-003 4.13360108e-004 1.69481026e-004 7.98795844e-005 
0.00000000e+000 4.37500000e+000 1.00000000e+001 1.04127684e-004 7.23784106e-005 4.64527397e-005 2.94218343e-005 
0.00000000e+000 1.31250000e+001 1.00000000e+001 1.34825884e-004 9.24336123e-005 5.93175202e-005 3.73976321e-005 
0.00000000e+000 2.18750000e+001 1.00000000e+001 1.73520677e-004 1.17798163e-004 7.53277985e-005 4.71941045e-005 
0.00000000e+000 3.06250000e+001 1.00000000e+001 2.01601435e-004 1.36521068e-004 8.71064880e-005 5.44464057e-005 
2.50000000e-001 4.37500000e+000 1.00000000e+001 3.11859268e-005 3.62720416e-005 2.76224025e-005 2.01859857e-005 
2.50000000e-001 1.31250000e+001 1.00000000e+001 4.75167823e-005 5.01531306e-005 3.73092756e-005 2.66642222e-005 
2.50000000e-001 2.18750000e+001 1.00000000e+001 8.38062461e-005 7.50169113e-005 5.31351226e-005 3.64345586e-005 
2.50000000e-001 3.06250000e+001 1.00000000e+001 1.72009622e-004 1.19024224e-004 7.74440311e-005 4.95346275e-005 
5.00000000e-001 4.37500000e+000 1.00000000e+001 9.66863498e-006 1.83881278e-005 1.65328181e-005 1.38969907e-005 
5.00000000e-001 1.31250000e+001 1.00000000e+001 1.90417317e-005 2.85306059e-005 2.41242655e-005 1.92967727e-005 
5.00000000e-001 2.18750000e+001 1.00000000e+001 5.08026424e-005 5.26554100e-005 3.97953968e-005 2.90922577e-005 
5.00000000e-001 3.06250000e+001 1.00000000e+001 1.85300199e-004 1.16917358e-004 7.45473609e-005 4.72759603e-005 
7.50000000e-001 4.37500000e+000 1.00000000e+001 3.09496079e-006 9.42638433e-006 9.95882352e-006 9.59980266e-006 
7.50000000e-001 1.31250000e+001 1.00000000e+001 8.35641140e-006 1.68929448e-005 1.59882654e-005 1.41594371e-005 
7.50000000e-001 2.18750000e+001 1.00000000e+001 3.43908790e-005 3.94478191e-005 3.11760854e-005 2.38829331e-005 
7.50000000e-001 3.06250000e+001 1.00000000e+001 2.17740204e-004 1.21627950e-004 7.50742045e-005 4.65816118e-005 
1.00000000e+000 4.37500000e+000 1.00000000e+001 1.01955413e-006 4.88413516e-006 6.03627711e-006 6.65349884e-006 
1.00000000e+000 1.31250000e+001 1.00000000e+001 3.90089868e-006 1.03350525e-005 1.08263056e-005 1.05220626e-005 
1.00000000e+000 2.18750000e+001 1.00000000e+001 2.46885849e-005 3.08369816e-005 2.52361244e-005 2.00475936e-005 
1.00000000e+000 3.06250000e+001 1.00000000e+001 2.72713087e-004 1.30663045e-004 7.76518937e-005 4.68768155e-005 
1.25000000e+000 4.37500000e+000 1.00000000e+001 3.44444348e-007 2.55635441e-006 3.68078447e-006 4.62652884e-006 
1.25000000e+000 1.31250000e+001 1.00000000e+001 1.90063483e-006 6.49131494e-006 7.46714940e-006 7.90900450e-006 
1.25000000e+000 2.18750000e+001 1.00000000e+001 1.83859892e-005 2.48017244e-005 2.09181781e-005 1.71273244e-005 
1.25000000e+000 3.06250000e+001 1.00000000e+001 3.64424363e-004 1.43660956e-004 8.17577760e-005 4.78606010e-005 
1.50000000e+000 4.37500000e+000 1.00000000e+001 1.18940928e-007 1.35075488e-006 2.25745999e-006 3.22734264e-006 
1.50000000e+000 1.31250000e+001 1.00000000e+001 9.55245579e-007 4.16366796e-006 5.23132941e-006 6.00607885e-006 
1.50000000e+000 2.18750000e+001 1.00000000e+001 1.40536424e-005 2.03514391e-005 1.76445629e-005 1.48375287e-005 
1.50000000e+000 3.06250000e+001 1.00000000e+001 5.21777940e-004 1.61222702e-004 8.72660575e-005 4.93816004e-005 
1.75000000e+000 4.37500000e+000 1.00000000e+001 4.18545942e-008 7.20067292e-007 1.39218745e-006 2.25830813e-006 
1.75000000e+000 1.31250000e+001 1.00000000e+001 4.91593125e-007 2.71616393e-006 3.71364267e-006 4.60276564e-006 
1.75000000e+000 2.18750000e+001 1.00000000e+001 1.09593109e-005 1.69507995e-005 1.50813706e-005 1.29967894e-005 
1.75000000e+000 3.06250000e+001 1.00000000e+001 8.02055030e-004 1.84628107e-004 9.42655447e-005 5.13734477e-005 
2.00000000e+000 4.37500000e+000 1.00000000e+001 1.49701132e-008 3.87015587e-007 8.63091900e-007 1.58500406e-006 
2.00000000e+000 1.31250000e+001 1.00000000e+001 2.57786575e-007 1.79642918e-006 2.66584489e-006 3.55594810e-006 
2.00000000e+000 2.18750000e+001 1.00000000e+001 8.68534109e-006 1.42843837e-005 1.30244593e-005 1.14860510e-005 
2.00000000e+000 3.06250000e+001 1.00000000e+001 1.32084298e-003 2.15887078e-004 1.02992042e-004 5.38211599e-005 
2.25000000e+000 4.37500000e+000 1.00000000e+001 5.43022828e-009 2.09588689e-007 5.37748030e-007 1.11569371e-006 
2.25000000e+000 1.31250000e+001 1.00000000e+001 1.37280775e-007 1.20173215e-006 1.93191495e-006 2.76691804e-006 
2.25000000e+000 2.18750000e+001 1.00000000e+001 6.97614096e-006 1.21526840e-005 1.13422688e-005 1.02248221e-005 
2.25000000e+000 3.06250000e+001 1.00000000e+001 2.31634607e-003 2.57982201e-004 1.13813344e-004 5.67439054e-005 
2.50000000e+000 4.37500000e+000 1.00000000e+001 1.99395317e-009 1.14295663e-007 3.36622816e-007 7.87559908e-007 
2.50000000e+000 1.31250000e+001 1.00000000e+001 7.40588798e-008 8.11644251e-007 1.41145236e-006 2.16662638e-006 
2.50000000e+000 2.18750000e+001 1.00000000e+001 5.66736065e-006 1.04223084e-005 9.94593318e-006 9.15705343e-006 
2.50000000e+000 3.06250000e+001 1.00000000e+001 4.28877520e-003 3.15297467e-004 1.27242716e-004 6.01866821e-005 
0.00000000e+000 4.37500000e+000 2.00000000e+001 1.21047728e-004 8.33977429e-005 5.27811539e-005 3.24697020e-005 
0.00000000e+000 1.31250000e+001 2.00000000e+001 1.31818452e-004 9.02426247e-005 5.71826091e-005 3.53214050e-005 
0.00000000e+000 2.18750000e+001 2.00000000e+001 1.54865434e-004 1.05029956e-004 6.64397662e-005 4.09786561e-005 
0.00000000e+000 3.06250000e+001 2.00000000e+001 1.98748142e-004 1.33903465e-004 8.44597575e-005 5.17965142e-005 
2.50000000e-001 4.37500000e+000 2.00000000e+001 3.44578551e-005 4.05898568e-005 3.07007153e-005 2.19213609e-005 
2.50000000e-001 1.31250000e+001 2.00000000e+001 4.51211240e-005 4.80423283e-005 3.54206237e-005 2.48794879e-005 
2.50000000e-001 2.18750000e+001 2.00000000e+001 7.62452275e-005 6.74004483e-005 4.70205056e-005 3.16171532e-005 
2.50000000e-001 3.06250000e+001 2.00000000e+001 1.83262443e-004 1.22185323e-004 7.76168510e-005 4.81447403e-005 
5.00000000e-001 4.37500000e+000 2.00000000e+001 1.01661863e-005 1.99921159e-005 1.79786657e-005 1.48526061e-005 
5.00000000e-001 1.31250000e+001 2.00000000e+001 1.76952952e-005 2.69129728e-005 2.26076292e-005 1.78103459e-005 
5.00000000e-001 2.18750000e+001 2.00000000e+001 4.71212796e-005 4.78715889e-005 3.54653933e-005 2.52992159e-005 
5.00000000e-001 3.06250000e+001 2.00000000e+001 2.10188270e-004 1.24739595e-004 7.69743101e-005 4.69129372e-005 
7.50000000e-001 4.37500000e+000 2.00000000e+001 3.09980895e-006 9.96103973e-006 1.05984254e-005 1.00986299e-005 
7.50000000e-001 1.31250000e+001 2.00000000e+001 7.60626230e-006 1.57245214e-005 1.48142118e-005 1.29410122e-005 
7.50000000e-001 2.18750000e+001 2.00000000e+001 3.22111200e-005 3.62382158e-005 2.79984947e-005 2.08416983e-005 
7.50000000e-001 3.06250000e+001 2.00000000e+001 2.64361413e-004 1.34358049e-004 7.96218750e-005 4.71294942e-005 
1.00000000e+000 4.37500000e+000 2.00000000e+001 9.73383596e-007 5.01800648e-006 6.28808269e-006 6.89002099e-006 
1.00000000e+000 1.31250000e+001 2.00000000e+001 3.47081111e-006 9.50038681e-006 9.92824874e-006 9.53046935e-006 
1.00000000e+000 2.18750000e+001 2.00000000e+001 2.31910216e-005 2.85356392e-005 2.28161510e-005 1.75626776e-005 
1.00000000e+000 3.06250000e+001 2.00000000e+001 3.59802491e-004 1.49524903e-004 8.44905601e-005 4.83068217e-005 
1.25000000e+000 4.37500000e+000 2.00000000e+001 3.13609925e-007 2.55431706e-006 3.75397020e-006 4.71678277e-006 
1.25000000e+000 1.31250000e+001 2.00000000e+001 1.64877228e-006 5.89224385e-006 6.78067589e-006 7.10369287e-006 
1.25000000e+000 2.18750000e+001 2.00000000e+001 1.72534619e-005 2.30517746e-005 1.90095621e-005 1.50592763e-005 
1.25000000e+000 3.06250000e+001 2.00000000e+001 5.32252112e-004 1.70855509e-004 9.13062606e-005 5.02116708e-005 
1.50000000e+000 4.37500000e+000 2.00000000e+001 1.03306086e-007 1.31294371e-006 2.25449419e-006 3.23968723e-006 
1.50000000e+000 1.31250000e+001 2.00000000e+001 8.06115123e-007 3.72995420e-006 4.70433674e-006 5.35145951e-006 
1.50000000e+000 2.18750000e+001 2.00000000e+001 1.31459948e-005 1.89555848e-005 1.60918790e-005 1.30866775e-005 
1.50000000e+000 3.06250000e+001 2.00000000e+001 8.59408687e-004 2.00225130e-004 1.00191922e-004 5.27499989e-005 
1.75000000e+000 4.37500000e+000 2.00000000e+001 3.46848693e-008 6.80995708e-007 1.36167617e-006 2.23230233e-006 
1.75000000e+000 1.31250000e+001 2.00000000e+001 4.02851907e-007 2.39959324e-006 3.30662920e-006 4.06926007e-006 
1.75000000e+000 2.18750000e+001 2.00000000e+001 1.02060336e-005 1.57954516e-005 1.37845910e-005 1.14913966e-005 
1.75000000e+000 3.06250000e+001 2.00000000e+001 1.51372718e-003 2.40797265e-004 1.11529315e-004 5.59095190e-005 
2.00000000e+000 4.37500000e+000 2.00000000e+001 1.18379252e-008 3.56180230e-007 8.26874894e-007 1.54295522e-006 
2.00000000e+000 1.31250000e+001 2.00000000e+001 2.04871110e-007 1.56388674e-006 2.34954756e-006 3.11964995e-006 
2.00000000e+000 2.18750000e+001 2.00000000e+001 8.04646680e-006 1.33011636e-005 1.19176428e-005 1.01739399e-005 
2.00000000e+000 3.06250000e+001 2.00000000e+001 2.89003785e-003 2.97510282e-004 1.25933960e-004 5.97318276e-005 
2.25000000e+000 4.37500000e+000 2.00000000e+001 4.09788803e-009 1.87729656e-007 5.04683770e-007 1.06969299e-006 
2.25000000e+000 1.31250000e+001 2.00000000e+001 1.05700144e-007 1.03013820e-006 1.68474172e-006 2.40877140e-006 
2.25000000e+000 2.18750000e+001 2.00000000e+001 6.42653938e-006 1.12985099e-005 1.03807826e-005 9.06755488e-006 
2.25000000e+000 3.06250000e+001 2.00000000e+001 5.91758882e-003 3.78007605e-004 1.44290212e-004 6.43002008e-005 
2.50000000e+000 4.37500000e+000 2.00000000e+001 1.43608942e-009 9.96461137e-008 3.09517433e-007 7.43744566e-007 
2.50000000e+000 1.31250000e+001 2.00000000e+001 5.52022257e-008 6.84635847e-007 1.21738644e-006 1.87152724e-006 
2.50000000e+000 2.18750000e+001 2.00000000e+001 5.18984673e-006 9.66879429e-006 9.09873439e-006 8.12590708e-006 
2.50000000e+000 3.06250000e+001 2.00000000e+001 1.28342918e-002 4.94198678e-004 1.67831470e-004 6.97362092e-005 
END
