TITLE="DIR08_SCB_ER_E_WD105.dat"
VARIABLES= "Density" "Radius" "Height" "0.1053" "0.356" "0.6617" "1.3325" 
ZONE T="3D Data" I=11 J=8 K=3 F=POINT
1.00000000e+000 1.53125000e+001 0.00000000e+000 9.70181779e-006 2.15526900e-005 2.12933640e-005 1.96314738e-005 
1.00000000e+000 1.96875000e+001 0.00000000e+000 2.19230140e-005 3.33042023e-005 2.89529174e-005 2.40658274e-005 
1.00000000e+000 2.40625000e+001 0.00000000e+000 5.26758308e-005 5.40358333e-005 4.10167055e-005 3.04598844e-005 
1.00000000e+000 2.84375000e+001 0.00000000e+000 1.66105445e-004 1.06598189e-004 6.84843780e-005 4.40284309e-005 
1.00000000e+000 3.28125000e+001 0.00000000e+000 4.21150616e-004 1.87617396e-004 1.07523633e-004 6.25223079e-005 
1.25000000e+000 2.18750000e+000 0.00000000e+000 4.95041179e-007 4.26432701e-006 6.50490200e-006 8.55475360e-006 
1.25000000e+000 6.56250000e+000 0.00000000e+000 8.29193614e-007 5.45636004e-006 7.71377188e-006 9.57983253e-006 
1.25000000e+000 1.09375000e+001 0.00000000e+000 1.95580079e-006 8.52213921e-006 1.05857647e-005 1.18557807e-005 
1.25000000e+000 1.53125000e+001 0.00000000e+000 5.11191953e-006 1.43143238e-005 1.53439558e-005 1.52288806e-005 
1.25000000e+000 1.96875000e+001 0.00000000e+000 1.42632022e-005 2.51361394e-005 2.29807529e-005 1.99836566e-005 
1.25000000e+000 2.40625000e+001 0.00000000e+000 4.25640226e-005 4.66088700e-005 3.61278160e-005 2.73107393e-005 
1.25000000e+000 2.84375000e+001 0.00000000e+000 1.75324630e-004 1.07799793e-004 6.83572058e-005 4.34264574e-005 
1.25000000e+000 3.28125000e+001 0.00000000e+000 5.66952944e-004 2.12895706e-004 1.16833613e-004 6.57063447e-005 
1.50000000e+000 2.18750000e+000 0.00000000e+000 1.54359735e-007 2.16689906e-006 3.89879927e-006 5.89397635e-006 
1.50000000e+000 6.56250000e+000 0.00000000e+000 2.99041952e-007 2.95549593e-006 4.81648989e-006 6.76449407e-006 
1.50000000e+000 1.09375000e+001 0.00000000e+000 8.61083921e-007 5.12314119e-006 7.10077954e-006 8.76375318e-006 
1.50000000e+000 1.53125000e+001 0.00000000e+000 2.75006034e-006 9.67788770e-006 1.12223241e-005 1.19423530e-005 
1.50000000e+000 1.96875000e+001 0.00000000e+000 9.43186078e-006 1.92650476e-005 1.85066112e-005 1.67967771e-005 
1.50000000e+000 2.40625000e+001 0.00000000e+000 3.48082348e-005 4.06594406e-005 3.21977239e-005 2.47665873e-005 
1.50000000e+000 2.84375000e+001 0.00000000e+000 1.87707791e-004 1.09825751e-004 6.87554786e-005 4.31936196e-005 
1.50000000e+000 3.28125000e+001 0.00000000e+000 7.95760433e-004 2.44736182e-004 1.28079069e-004 6.95585914e-005 
1.75000000e+000 2.18750000e+000 0.00000000e+000 4.85489610e-008 1.10482499e-006 2.34136305e-006 4.06496476e-006 
1.75000000e+000 6.56250000e+000 0.00000000e+000 1.09691294e-007 1.61572600e-006 3.02581174e-006 4.79370455e-006 
1.75000000e+000 1.09375000e+001 0.00000000e+000 3.85859914e-007 3.12149383e-006 4.81261807e-006 6.52344278e-006 
1.75000000e+000 1.53125000e+001 0.00000000e+000 1.50183528e-006 6.63028775e-006 8.30420613e-006 9.45082733e-006 
1.75000000e+000 1.96875000e+001 0.00000000e+000 6.31220794e-006 1.49243341e-005 1.50604255e-005 1.42518803e-005 
1.75000000e+000 2.40625000e+001 0.00000000e+000 2.87298311e-005 3.57413651e-005 2.89231508e-005 2.26421276e-005 
1.75000000e+000 2.84375000e+001 0.00000000e+000 2.04031728e-004 1.12515948e-004 6.95074964e-005 4.31998688e-005 
1.75000000e+000 3.28125000e+001 0.00000000e+000 1.16710841e-003 2.84914230e-004 1.41478872e-004 7.40416637e-005 
2.00000000e+000 2.18750000e+000 0.00000000e+000 1.53886244e-008 5.65165863e-007 1.40878828e-006 2.80641147e-006 
2.00000000e+000 6.56250000e+000 0.00000000e+000 4.08015965e-008 8.90614564e-007 1.91163865e-006 3.40873936e-006 
2.00000000e+000 1.09375000e+001 0.00000000e+000 1.75260938e-007 1.92281775e-006 3.29076660e-006 4.88634327e-006 
2.00000000e+000 1.53125000e+001 0.00000000e+000 8.29742790e-007 4.58834154e-006 6.20187456e-006 7.53644720e-006 
2.00000000e+000 1.96875000e+001 0.00000000e+000 4.26469131e-006 1.16535118e-005 1.23517797e-005 1.21819110e-005 
2.00000000e+000 2.40625000e+001 0.00000000e+000 2.38950748e-005 3.15958614e-005 2.61287568e-005 2.08226757e-005 
2.00000000e+000 2.84375000e+001 0.00000000e+000 2.25551907e-004 1.15832083e-004 7.05334697e-005 4.33721189e-005 
2.00000000e+000 3.28125000e+001 0.00000000e+000 1.79095042e-003 3.35971247e-004 1.57403421e-004 7.91718075e-005 
2.25000000e+000 2.18750000e+000 0.00000000e+000 4.91159012e-009 2.90025609e-007 8.49277697e-007 1.93950157e-006 
2.25000000e+000 6.56250000e+000 0.00000000e+000 1.53544725e-008 4.94545120e-007 1.21403520e-006 2.43180564e-006 
2.25000000e+000 1.09375000e+001 0.00000000e+000 8.04668903e-008 1.19510109e-006 2.26720837e-006 3.68065622e-006 
2.25000000e+000 1.53125000e+001 0.00000000e+000 4.62761621e-007 3.20042098e-006 4.66612421e-006 6.04843933e-006 
2.25000000e+000 1.96875000e+001 0.00000000e+000 2.90411916e-006 9.15570865e-006 1.01910650e-005 1.04732675e-005 
2.25000000e+000 2.40625000e+001 0.00000000e+000 2.00060852e-005 2.80559848e-005 2.37051723e-005 1.92346012e-005 
2.25000000e+000 2.84375000e+001 0.00000000e+000 2.54147035e-004 1.19796270e-004 7.17979100e-005 4.36686272e-005 
2.25000000e+000 3.28125000e+001 0.00000000e+000 2.87453976e-003 4.01452356e-004 1.76362284e-004 8.50005629e-005 
2.50000000e+000 2.18750000e+000 0.00000000e+000 1.57726344e-009 1.49285005e-007 5.12938200e-007 1.34174647e-006 
2.50000000e+000 6.56250000e+000 0.00000000e+000 5.83521162e-009 2.76417323e-007 7.74702779e-007 1.74020981e-006 
2.50000000e+000 1.09375000e+001 0.00000000e+000 3.72736066e-008 7.48328087e-007 1.57213091e-006 2.78636641e-006 
2.50000000e+000 1.53125000e+001 0.00000000e+000 2.60142777e-007 2.24660576e-006 3.53179924e-006 4.88041297e-006 
2.50000000e+000 1.96875000e+001 0.00000000e+000 1.99098366e-006 7.22931441e-006 8.44833254e-006 9.04627818e-006 
2.50000000e+000 2.40625000e+001 0.00000000e+000 1.68491538e-005 2.50051613e-005 2.15791937e-005 1.78287409e-005 
2.50000000e+000 2.84375000e+001 0.00000000e+000 2.92586510e-004 1.24469239e-004 7.32885480e-005 4.40653390e-005 
2.50000000e+000 3.28125000e+001 0.00000000e+000 4.81556087e-003 4.86299058e-004 1.99019802e-004 9.16064154e-005 
0.00000000e+000 2.18750000e+000 1.00000000e+001 1.40095336e-004 9.64906089e-005 6.35790065e-005 4.17673991e-005 
0.00000000e+000 6.56250000e+000 1.00000000e+001 1.44725114e-004 9.96092789e-005 6.52865246e-005 4.25885739e-005 
0.00000000e+000 1.09375000e+001 1.00000000e+001 1.52675425e-004 1.04795753e-004 6.81604650e-005 4.39486139e-005 
0.00000000e+000 1.53125000e+001 1.00000000e+001 1.58145664e-004 1.08477441e-004 7.03017965e-005 4.49964333e-005 
0.00000000e+000 1.96875000e+001 1.00000000e+001 1.59129389e-004 1.09203009e-004 7.06312170e-005 4.50772195e-005 
0.00000000e+000 2.40625000e+001 1.00000000e+001 1.60759326e-004 1.10363899e-004 7.11634433e-005 4.52421963e-005 
0.00000000e+000 2.84375000e+001 1.00000000e+001 1.70515763e-004 1.16911528e-004 7.48982601e-005 4.71695179e-005 
0.00000000e+000 3.28125000e+001 1.00000000e+001 1.94653850e-004 1.32939161e-004 8.45810285e-005 5.25981656e-005 
2.50000000e-001 2.18750000e+000 1.00000000e+001 4.06107099e-005 4.76058557e-005 3.73933515e-005 2.84422701e-005 
2.50000000e-001 6.56250000e+000 1.00000000e+001 4.34337864e-005 4.99284656e-005 3.88204600e-005 2.92182730e-005 
2.50000000e-001 1.09375000e+001 1.00000000e+001 4.91834908e-005 5.42767518e-005 4.14622853e-005 3.06225733e-005 
2.50000000e-001 1.53125000e+001 1.00000000e+001 5.65394758e-005 5.90180653e-005 4.42627594e-005 3.20998423e-005 
2.50000000e-001 1.96875000e+001 1.00000000e+001 6.58420704e-005 6.37872116e-005 4.67391190e-005 3.32684818e-005 
2.50000000e-001 2.40625000e+001 1.00000000e+001 8.14472097e-005 7.14670209e-005 5.06596843e-005 3.50978645e-005 
2.50000000e-001 2.84375000e+001 1.00000000e+001 1.23541019e-004 9.20156890e-005 6.14230418e-005 4.03605990e-005 
2.50000000e-001 3.28125000e+001 1.00000000e+001 1.83806907e-004 1.22896498e-004 7.84524230e-005 4.92310584e-005 
5.00000000e-001 2.18750000e+000 1.00000000e+001 1.19018245e-005 2.35709193e-005 2.20364836e-005 1.93885157e-005 
5.00000000e-001 6.56250000e+000 1.00000000e+001 1.36009873e-005 2.53864219e-005 2.32722937e-005 2.01321260e-005 
5.00000000e-001 1.09375000e+001 1.00000000e+001 1.74788850e-005 2.91078709e-005 2.57366254e-005 2.15700834e-005 
5.00000000e-001 1.53125000e+001 1.00000000e+001 2.37877315e-005 3.41636267e-005 2.89106951e-005 2.33630182e-005 
5.00000000e-001 1.96875000e+001 1.00000000e+001 3.41426377e-005 4.09262659e-005 3.27470103e-005 2.53459693e-005 
5.00000000e-001 2.40625000e+001 1.00000000e+001 5.40999986e-005 5.24462254e-005 3.90319823e-005 2.84909364e-005 
5.00000000e-001 2.84375000e+001 1.00000000e+001 1.17289685e-004 8.35810662e-005 5.54592268e-005 3.66019912e-005 
5.00000000e-001 3.28125000e+001 1.00000000e+001 2.16180609e-004 1.27777344e-004 7.89110882e-005 4.84820364e-005 
7.50000000e-001 2.18750000e+000 1.00000000e+001 3.52634452e-006 1.17120449e-005 1.30123992e-005 1.32305639e-005 
7.50000000e-001 6.56250000e+000 1.00000000e+001 4.42376477e-006 1.30852045e-005 1.40622678e-005 1.39304066e-005 
7.50000000e-001 1.09375000e+001 1.00000000e+001 6.69545804e-006 1.61013211e-005 1.62770407e-005 1.53514389e-005 
7.50000000e-001 1.53125000e+001 1.00000000e+001 1.10798685e-005 2.07855581e-005 1.94909152e-005 1.73164870e-005 
7.50000000e-001 1.96875000e+001 1.00000000e+001 1.97891608e-005 2.80420128e-005 2.39922828e-005 1.98393888e-005 
7.50000000e-001 2.40625000e+001 1.00000000e+001 3.97646266e-005 4.14092026e-005 3.17469120e-005 2.39560934e-005 
7.50000000e-001 2.84375000e+001 1.00000000e+001 1.19558644e-004 8.09576558e-005 5.28293980e-005 3.45098441e-005 
7.50000000e-001 3.28125000e+001 1.00000000e+001 2.75351650e-004 1.39849324e-004 8.27838569e-005 4.92721110e-005 
1.00000000e+000 2.18750000e+000 1.00000000e+001 1.05610576e-006 5.84018398e-006 7.69908712e-006 9.03785939e-006 
1.00000000e+000 6.56250000e+000 1.00000000e+001 1.48623252e-006 6.83156943e-006 8.56198019e-006 9.67905583e-006 
1.00000000e+000 1.09375000e+001 1.00000000e+001 2.70553128e-006 9.14626290e-006 1.04699451e-005 1.10321404e-005 
1.00000000e+000 1.53125000e+001 1.00000000e+001 5.47900931e-006 1.31338857e-005 1.34902505e-005 1.30437879e-005 
1.00000000e+000 1.96875000e+001 1.00000000e+001 1.21182898e-005 2.00637620e-005 1.81722162e-005 1.58782889e-005 
1.00000000e+000 2.40625000e+001 1.00000000e+001 3.05168018e-005 3.40576728e-005 2.67448385e-005 2.06770878e-005 
1.00000000e+000 2.84375000e+001 1.00000000e+001 1.25582442e-004 8.07462206e-005 5.17930913e-005 3.33578673e-005 
1.00000000e+000 3.28125000e+001 1.00000000e+001 3.73515580e-004 1.57522955e-004 8.89312352e-005 5.10686354e-005 
1.25000000e+000 2.18750000e+000 1.00000000e+001 3.19598080e-007 2.92248260e-006 4.56443382e-006 6.18025080e-006 
1.25000000e+000 6.56250000e+000 1.00000000e+001 5.12920292e-007 3.60908760e-006 5.25091818e-006 6.75219281e-006 
1.25000000e+000 1.09375000e+001 1.00000000e+001 1.13475988e-006 5.31181698e-006 6.83633314e-006 7.99979031e-006 
1.25000000e+000 1.53125000e+001 1.00000000e+001 2.80993716e-006 8.53441076e-006 9.53744098e-006 9.96440557e-006 
1.25000000e+000 1.96875000e+001 1.00000000e+001 7.65493288e-006 1.47668872e-005 1.41000572e-005 1.29369891e-005 
1.25000000e+000 2.40625000e+001 1.00000000e+001 2.39841511e-005 2.86817196e-005 2.30459049e-005 1.81897140e-005 
1.25000000e+000 2.84375000e+001 1.00000000e+001 1.34800526e-004 8.17924794e-005 5.16001017e-005 3.27586317e-005 
1.25000000e+000 3.28125000e+001 1.00000000e+001 5.39308118e-004 1.81369110e-004 9.70668545e-005 5.36219251e-005 
1.50000000e+000 2.18750000e+000 1.00000000e+001 9.76683207e-008 1.46756262e-006 2.71143014e-006 4.23057753e-006 
1.50000000e+000 6.56250000e+000 1.00000000e+001 1.80948860e-007 1.92733287e-006 3.24234348e-006 4.72867716e-006 
1.50000000e+000 1.09375000e+001 1.00000000e+001 4.88637890e-007 3.14142895e-006 4.52255302e-006 5.84902991e-006 
1.50000000e+000 1.53125000e+001 1.00000000e+001 1.47609681e-006 5.66093103e-006 6.85781814e-006 7.70432891e-006 
1.50000000e+000 1.96875000e+001 1.00000000e+001 4.93451318e-006 1.10764705e-005 1.11330487e-005 1.06906886e-005 
1.50000000e+000 2.40625000e+001 1.00000000e+001 1.91540708e-005 2.45153563e-005 2.01565887e-005 1.62233747e-005 
1.50000000e+000 2.84375000e+001 1.00000000e+001 1.47706866e-004 8.36873704e-005 5.19152832e-005 3.25016722e-005 
1.50000000e+000 3.28125000e+001 1.00000000e+001 8.28331843e-004 2.13091562e-004 1.07307953e-004 5.68337205e-005 
1.75000000e+000 2.18750000e+000 1.00000000e+001 3.01172991e-008 7.39501495e-007 1.61387547e-006 2.89898391e-006 
1.75000000e+000 6.56250000e+000 1.00000000e+001 6.49917062e-008 1.03929761e-006 2.01490305e-006 3.32393012e-006 
1.75000000e+000 1.09375000e+001 1.00000000e+001 2.14495582e-007 1.88548942e-006 3.02586044e-006 4.30874531e-006 
1.75000000e+000 1.53125000e+001 1.00000000e+001 7.88830789e-007 3.81283076e-006 4.99751910e-006 6.01817720e-006 
1.75000000e+000 1.96875000e+001 1.00000000e+001 3.22810800e-006 8.41977858e-006 8.90354932e-006 8.93349898e-006 
1.75000000e+000 2.40625000e+001 1.00000000e+001 1.54830440e-005 2.11683666e-005 1.78111878e-005 1.46157024e-005 
1.75000000e+000 2.84375000e+001 1.00000000e+001 1.65401913e-004 8.62958885e-005 5.25846362e-005 3.24704418e-005 
1.75000000e+000 3.28125000e+001 1.00000000e+001 1.34919432e-003 2.55416747e-004 1.20013059e-004 6.06916481e-005 
2.00000000e+000 2.18750000e+000 1.00000000e+001 9.36297227e-009 3.73892177e-007 9.62488297e-007 1.98858319e-006 
2.00000000e+000 6.56250000e+000 1.00000000e+001 2.36904677e-008 5.65335226e-007 1.25957546e-006 2.34482989e-006 
2.00000000e+000 1.09375000e+001 1.00000000e+001 9.55424388e-008 1.14533878e-006 2.04418192e-006 3.19567675e-006 
2.00000000e+000 1.53125000e+001 1.00000000e+001 4.27120494e-007 2.59812163e-006 3.68078843e-006 4.74187498e-006 
2.00000000e+000 1.96875000e+001 1.00000000e+001 2.13623978e-006 6.46366763e-006 7.18917661e-006 7.53122461e-006 
2.00000000e+000 2.40625000e+001 1.00000000e+001 1.26391645e-005 1.84166038e-005 1.58559511e-005 1.32660099e-005 
2.00000000e+000 2.84375000e+001 1.00000000e+001 1.89646360e-004 8.96007118e-005 5.35375619e-005 3.25992153e-005 
2.00000000e+000 3.28125000e+001 1.00000000e+001 2.31809642e-003 3.12356589e-004 1.35738508e-004 6.52371196e-005 
2.25000000e+000 2.18750000e+000 1.00000000e+001 2.93203687e-009 1.89659382e-007 5.75128993e-007 1.36550182e-006 
2.25000000e+000 6.56250000e+000 1.00000000e+001 8.74228785e-009 3.09917311e-007 7.91723811e-007 1.65975795e-006 
2.25000000e+000 1.09375000e+001 1.00000000e+001 4.30521218e-008 7.02593052e-007 1.39246634e-006 2.38462041e-006 
2.25000000e+000 1.53125000e+001 1.00000000e+001 2.33721330e-007 1.78655949e-006 2.73418291e-006 3.76356624e-006 
2.25000000e+000 1.96875000e+001 1.00000000e+001 1.42706054e-006 5.00006157e-006 5.84802808e-006 6.39380339e-006 
2.25000000e+000 2.40625000e+001 1.00000000e+001 1.04038967e-005 1.61179831e-005 1.41952904e-005 1.21095631e-005 
2.25000000e+000 2.84375000e+001 1.00000000e+001 2.23108574e-004 9.36478127e-005 5.47447355e-005 3.28504253e-005 
2.25000000e+000 3.28125000e+001 1.00000000e+001 4.17329372e-003 3.89736195e-004 1.55250560e-004 7.05505147e-005 
2.50000000e+000 2.18750000e+000 1.00000000e+001 9.24123961e-010 9.65091400e-008 3.44323210e-007 9.38619256e-007 
2.50000000e+000 6.56250000e+000 1.00000000e+001 3.25966966e-009 1.71076080e-007 5.00164972e-007 1.17862903e-006 
2.50000000e+000 1.09375000e+001 1.00000000e+001 1.95841435e-008 4.34497555e-007 9.55261219e-007 1.78912556e-006 
2.50000000e+000 1.53125000e+001 1.00000000e+001 1.29022786e-007 1.23749927e-006 2.04511509e-006 3.00551234e-006 
2.50000000e+000 1.96875000e+001 1.00000000e+001 9.60929887e-007 3.89179258e-006 4.78511954e-006 5.45897800e-006 
2.50000000e+000 2.40625000e+001 1.00000000e+001 8.62626298e-006 1.41755050e-005 1.27657418e-005 1.11031315e-005 
2.50000000e+000 2.84375000e+001 1.00000000e+001 2.69791907e-004 9.85278677e-005 5.61993587e-005 3.32025608e-005 
2.50000000e+000 3.28125000e+001 1.00000000e+001 7.81739001e-003 4.96030542e-004 1.79571052e-004 7.67456384e-005 
0.00000000e+000 2.18750000e+000 2.00000000e+001 1.01549502e-004 7.09675126e-005 4.56034612e-005 2.90696052e-005 
0.00000000e+000 6.56250000e+000 2.00000000e+001 1.04483785e-004 7.27721520e-005 4.67032915e-005 2.96706771e-005 
0.00000000e+000 1.09375000e+001 2.00000000e+001 1.11216187e-004 7.70494380e-005 4.93094579e-005 3.11153632e-005 
0.00000000e+000 1.53125000e+001 2.00000000e+001 1.23161633e-004 8.48567997e-005 5.41170522e-005 3.38722356e-005 
0.00000000e+000 1.96875000e+001 2.00000000e+001 1.39552573e-004 9.56771436e-005 6.08103235e-005 3.77605192e-005 
0.00000000e+000 2.40625000e+001 2.00000000e+001 1.60407064e-004 1.09428290e-004 6.93224773e-005 4.27488302e-005 
0.00000000e+000 2.84375000e+001 2.00000000e+001 1.87664634e-004 1.27348014e-004 8.04422294e-005 4.93402466e-005 
0.00000000e+000 3.28125000e+001 2.00000000e+001 2.24305498e-004 1.51406487e-004 9.54158304e-005 5.83083682e-005 
2.50000000e-001 2.18750000e+000 2.00000000e+001 2.77183542e-005 3.38345562e-005 2.61403458e-005 1.94297055e-005 
2.50000000e-001 6.56250000e+000 2.00000000e+001 2.98144316e-005 3.54310322e-005 2.71545925e-005 2.00119577e-005 
2.50000000e-001 1.09375000e+001 2.00000000e+001 3.47695467e-005 3.92001252e-005 2.95479215e-005 2.14001283e-005 
2.50000000e-001 1.53125000e+001 2.00000000e+001 4.39669939e-005 4.61203243e-005 3.39652699e-005 2.40245309e-005 
2.50000000e-001 1.96875000e+001 2.00000000e+001 5.94904434e-005 5.69741327e-005 4.07390261e-005 2.80014216e-005 
2.50000000e-001 2.40625000e+001 2.00000000e+001 8.65829075e-005 7.39052694e-005 5.08910860e-005 3.37889951e-005 
2.50000000e-001 2.84375000e+001 2.00000000e+001 1.49233495e-004 1.06754290e-004 6.93041899e-005 4.37067117e-005 
2.50000000e-001 3.28125000e+001 2.00000000e+001 2.37780992e-004 1.50502032e-004 9.36497739e-005 5.68692970e-005 
5.00000000e-001 2.18750000e+000 2.00000000e+001 7.65046213e-006 1.61894106e-005 1.50144824e-005 1.30004254e-005 
5.00000000e-001 6.56250000e+000 2.00000000e+001 8.87559075e-006 1.74999259e-005 1.59185601e-005 1.35563186e-005 
5.00000000e-001 1.09375000e+001 2.00000000e+001 1.19600775e-005 2.06448778e-005 1.80672654e-005 1.48797254e-005 
5.00000000e-001 1.53125000e+001 2.00000000e+001 1.82275926e-005 2.65798571e-005 2.20823084e-005 1.73761542e-005 
5.00000000e-001 1.96875000e+001 2.00000000e+001 3.07511593e-005 3.68473057e-005 2.87315056e-005 2.13841151e-005 
5.00000000e-001 2.40625000e+001 2.00000000e+001 5.80379803e-005 5.53079888e-005 3.99293695e-005 2.77841354e-005 
5.00000000e-001 2.84375000e+001 2.00000000e+001 1.45976838e-004 1.00061098e-004 6.44581105e-005 4.06212446e-005 
5.00000000e-001 3.28125000e+001 2.00000000e+001 3.03785841e-004 1.64594515e-004 9.81662487e-005 5.78397118e-005 
7.50000000e-001 2.18750000e+000 2.00000000e+001 2.13510106e-006 7.77444058e-006 8.64159740e-006 8.70788848e-006 
7.50000000e-001 6.56250000e+000 2.00000000e+001 2.74264456e-006 8.76188372e-006 9.40606943e-006 9.22242472e-006 
7.50000000e-001 1.09375000e+001 2.00000000e+001 4.41443545e-006 1.12044029e-005 1.12526290e-005 1.04531639e-005 
7.50000000e-001 1.53125000e+001 2.00000000e+001 8.26320494e-006 1.60295198e-005 1.47880537e-005 1.27892318e-005 
7.50000000e-001 1.96875000e+001 2.00000000e+001 1.74393881e-005 2.51937105e-005 2.10667376e-005 1.67349901e-005 
7.50000000e-001 2.40625000e+001 2.00000000e+001 4.22381835e-005 4.38746723e-005 3.27394151e-005 2.35382996e-005 
7.50000000e-001 2.84375000e+001 2.00000000e+001 1.51527244e-004 9.85492344e-005 6.24879245e-005 3.89471133e-005 
7.50000000e-001 3.28125000e+001 2.00000000e+001 4.24195811e-004 1.88527146e-004 1.06635924e-004 6.03850880e-005 
1.00000000e+000 2.18750000e+000 2.00000000e+001 6.02410095e-007 3.74689989e-006 4.98380916e-006 5.83890997e-006 
1.00000000e+000 6.56250000e+000 2.00000000e+001 8.74622068e-007 4.44286414e-006 5.60022891e-006 6.30015894e-006 
1.00000000e+000 1.09375000e+001 2.00000000e+001 1.71127567e-006 6.23632367e-006 7.12428749e-006 7.41429364e-006 
1.00000000e+000 1.53125000e+001 2.00000000e+001 3.94565090e-006 9.99760431e-006 1.01443031e-005 9.55827830e-006 
1.00000000e+000 1.96875000e+001 2.00000000e+001 1.03684256e-005 1.78609764e-005 1.58918422e-005 1.33584534e-005 
1.00000000e+000 2.40625000e+001 2.00000000e+001 3.19341794e-005 3.59744534e-005 2.76180250e-005 2.03823458e-005 
1.00000000e+000 2.84375000e+001 2.00000000e+001 1.62115305e-004 9.94139223e-005 6.19654637e-005 3.80879622e-005 
