TITLE="DIR04_SCB_ER_E_WD105.dat"
VARIABLES= "Density" "Radius" "Height" "0.1053" "0.356" "0.6617" "1.3325" 
ZONE T="3D Data" I=11 J=4 K=3 F=POINT
0.00000000e+000 4.37500000e+000 0.00000000e+000 2.02710926e-004 1.37565794e-004 8.94169076e-005 5.73976071e-005 
0.00000000e+000 1.31250000e+001 0.00000000e+000 2.27466952e-004 1.54265923e-004 9.89537368e-005 6.22041553e-005 
0.00000000e+000 2.18750000e+001 0.00000000e+000 2.22144017e-004 1.50523438e-004 9.66371070e-005 6.08166381e-005 
0.00000000e+000 3.06250000e+001 0.00000000e+000 2.23698148e-004 1.51468562e-004 9.69582500e-005 6.09395709e-005 
2.50000000e-001 4.37500000e+000 0.00000000e+000 6.19974478e-005 6.97576916e-005 5.36414362e-005 3.96305413e-005 
2.50000000e-001 1.31250000e+001 0.00000000e+000 8.26641605e-005 8.50259731e-005 6.29557289e-005 4.47096584e-005 
2.50000000e-001 2.18750000e+001 0.00000000e+000 1.13277878e-004 9.83332484e-005 6.93845214e-005 4.75108107e-005 
2.50000000e-001 3.06250000e+001 0.00000000e+000 1.94986921e-004 1.33360698e-004 8.67503211e-005 5.56471277e-005 
5.00000000e-001 4.37500000e+000 0.00000000e+000 1.96307809e-005 3.57843291e-005 3.23920702e-005 2.74583970e-005 
5.00000000e-001 1.31250000e+001 0.00000000e+000 3.43319030e-005 4.92504409e-005 4.12436387e-005 3.26517322e-005 
5.00000000e-001 2.18750000e+001 0.00000000e+000 7.31653604e-005 7.14762209e-005 5.32639419e-005 3.85575898e-005 
5.00000000e-001 3.06250000e+001 0.00000000e+000 2.12587452e-004 1.32727229e-004 8.44014770e-005 5.35059260e-005 
7.50000000e-001 4.37500000e+000 0.00000000e+000 6.41765221e-006 1.85627563e-005 1.96865883e-005 1.90900810e-005 
7.50000000e-001 1.31250000e+001 0.00000000e+000 1.56137598e-005 2.97303704e-005 2.77257415e-005 2.41980522e-005 
7.50000000e-001 2.18750000e+001 0.00000000e+000 5.21302186e-005 5.54714076e-005 4.28654920e-005 3.22478923e-005 
7.50000000e-001 3.06250000e+001 0.00000000e+000 2.47660630e-004 1.39113860e-004 8.57625624e-005 5.31383247e-005 
1.00000000e+000 4.37500000e+000 0.00000000e+000 2.15882522e-006 9.73248298e-006 1.20396805e-005 1.33168447e-005 
1.00000000e+000 1.31250000e+001 0.00000000e+000 7.53525904e-006 1.85499576e-005 1.90554624e-005 1.81726449e-005 
1.00000000e+000 2.18750000e+001 0.00000000e+000 3.89336559e-005 4.47634447e-005 3.56196065e-005 2.75987460e-005 
1.00000000e+000 3.06250000e+001 0.00000000e+000 3.01415862e-004 1.49573842e-004 8.91915946e-005 5.38378602e-005 
1.25000000e+000 4.37500000e+000 0.00000000e+000 7.44576921e-007 5.15446028e-006 7.40759482e-006 9.32019321e-006 
1.25000000e+000 1.31250000e+001 0.00000000e+000 3.78462393e-006 1.18783598e-005 1.33428221e-005 1.38102522e-005 
1.25000000e+000 2.18750000e+001 0.00000000e+000 2.99239882e-005 3.70078599e-005 3.02473500e-005 2.40325799e-005 
1.25000000e+000 3.06250000e+001 0.00000000e+000 3.83124864e-004 1.63549553e-004 9.40707713e-005 5.52441234e-005 
1.50000000e+000 4.37500000e+000 0.00000000e+000 2.62408018e-007 2.75577743e-006 4.58406335e-006 6.54400303e-006 
1.50000000e+000 1.31250000e+001 0.00000000e+000 1.95566712e-006 7.76235988e-006 9.48895739e-006 1.06055362e-005 
1.50000000e+000 2.18750000e+001 0.00000000e+000 2.34799228e-005 3.10962991e-005 2.60752611e-005 2.12014096e-005 
1.50000000e+000 3.06250000e+001 0.00000000e+000 5.10390171e-004 1.81395529e-004 1.00223900e-004 5.71783077e-005 
1.75000000e+000 4.37500000e+000 0.00000000e+000 9.42115875e-008 1.48634092e-006 2.85246211e-006 4.60912511e-006 
1.75000000e+000 1.31250000e+001 0.00000000e+000 1.03252627e-006 5.15465495e-006 6.83578669e-006 8.21967168e-006 
1.75000000e+000 2.18750000e+001 0.00000000e+000 1.87270530e-005 2.64390472e-005 2.27253215e-005 1.88894559e-005 
1.75000000e+000 3.06250000e+001 0.00000000e+000 7.15194111e-004 2.03979307e-004 1.07686610e-004 5.95595390e-005 
2.00000000e+000 4.37500000e+000 0.00000000e+000 3.43684185e-008 8.08198736e-007 1.78428527e-006 3.25617988e-006 
2.00000000e+000 1.31250000e+001 0.00000000e+000 5.54511514e-007 3.46735737e-006 4.97758991e-006 6.42191263e-006 
2.00000000e+000 2.18750000e+001 0.00000000e+000 1.51398922e-005 2.26870013e-005 1.99706326e-005 1.69585649e-005 
2.00000000e+000 3.06250000e+001 0.00000000e+000 1.05652380e-003 2.32632375e-004 1.16618121e-004 6.23621453e-005 
2.25000000e+000 4.37500000e+000 0.00000000e+000 1.27112219e-008 4.42755733e-007 1.12165833e-006 2.30711515e-006 
2.25000000e+000 1.31250000e+001 0.00000000e+000 3.01995351e-007 2.35709148e-006 3.65725174e-006 5.05264368e-006 
