TITLE="DIR04_SCB_ER_E_WD000.dat"
VARIABLES= "Density" "Radius" "Height" "0.1053" "0.356" "0.6617" "1.3325" 
ZONE T="3D Data" I=11 J=4 K=3 F=POINT
0.00000000e+000 4.37500000e+000 0.00000000e+000 3.46688485e-004 2.33865832e-004 1.49398326e-004 9.28273676e-005 
0.00000000e+000 1.31250000e+001 0.00000000e+000 2.48233379e-004 1.68062729e-004 1.08813728e-004 6.92975147e-005 
0.00000000e+000 2.18750000e+001 0.00000000e+000 1.92857491e-004 1.31438674e-004 8.49193460e-005 5.42213857e-005 
0.00000000e+000 3.06250000e+001 0.00000000e+000 2.14037428e-004 1.45414812e-004 9.30313837e-005 5.83544208e-005 
2.50000000e-001 4.37500000e+000 0.00000000e+000 1.05991418e-004 1.18521151e-004 8.95762487e-005 6.40651179e-005 
2.50000000e-001 1.31250000e+001 0.00000000e+000 9.12443524e-005 9.28023801e-005 6.92331389e-005 4.97740893e-005 
2.50000000e-001 2.18750000e+001 0.00000000e+000 1.00963978e-004 8.65448324e-005 6.11755168e-005 4.23819455e-005 
2.50000000e-001 3.06250000e+001 0.00000000e+000 1.87190321e-004 1.28306148e-004 8.33282104e-005 5.32788027e-005 
5.00000000e-001 4.37500000e+000 0.00000000e+000 3.36120471e-005 6.08024391e-005 5.40807584e-005 4.43754997e-005 
5.00000000e-001 1.31250000e+001 0.00000000e+000 3.93044688e-005 5.44618999e-005 4.56543634e-005 3.64426772e-005 
5.00000000e-001 2.18750000e+001 0.00000000e+000 6.82141199e-005 6.43997373e-005 4.76572790e-005 3.46546589e-005 
5.00000000e-001 3.06250000e+001 0.00000000e+000 2.03032639e-004 1.27776332e-004 8.11819699e-005 5.12825190e-005 
7.50000000e-001 4.37500000e+000 0.00000000e+000 1.10228721e-005 3.15615803e-005 3.28721179e-005 3.08474066e-005 
7.50000000e-001 1.31250000e+001 0.00000000e+000 1.86479740e-005 3.35424189e-005 3.10433933e-005 2.71498747e-005 
7.50000000e-001 2.18750000e+001 0.00000000e+000 5.02812328e-005 5.12638928e-005 3.90812887e-005 2.93180400e-005 
7.50000000e-001 3.06250000e+001 0.00000000e+000 2.34278407e-004 1.33568889e-004 8.24462802e-005 5.09600591e-005 
1.00000000e+000 4.37500000e+000 0.00000000e+000 3.72397217e-006 1.65680506e-005 2.01122760e-005 2.15189041e-005 
1.00000000e+000 1.31250000e+001 0.00000000e+000 9.35617888e-006 2.14204527e-005 2.16489334e-005 2.05408516e-005 
1.00000000e+000 2.18750000e+001 0.00000000e+000 3.84632290e-005 4.22960012e-005 3.30880593e-005 2.54217192e-005 
1.00000000e+000 3.06250000e+001 0.00000000e+000 2.82536091e-004 1.42958483e-004 8.55486277e-005 5.16117612e-005 
1.25000000e+000 4.37500000e+000 0.00000000e+000 1.29083490e-006 8.78975013e-006 1.23834126e-005 1.50631229e-005 
1.25000000e+000 1.31250000e+001 0.00000000e+000 4.85757929e-006 1.40464080e-005 1.54071367e-005 1.57503914e-005 
1.25000000e+000 2.18750000e+001 0.00000000e+000 3.00880792e-005 3.56117967e-005 2.85756429e-005 2.24309727e-005 
1.25000000e+000 3.06250000e+001 0.00000000e+000 3.57358709e-004 1.55489872e-004 8.99238335e-005 5.28912505e-005 
1.50000000e+000 4.37500000e+000 0.00000000e+000 4.57343751e-007 4.70934515e-006 7.67092308e-006 1.05795188e-005 
1.50000000e+000 1.31250000e+001 0.00000000e+000 2.58102348e-006 9.39084766e-006 1.11427147e-005 1.22168278e-005 
1.50000000e+000 2.18750000e+001 0.00000000e+000 2.39314653e-005 3.03724540e-005 2.49975592e-005 2.00376247e-005 
1.50000000e+000 3.06250000e+001 0.00000000e+000 4.77903128e-004 1.71552287e-004 9.54238076e-005 5.46318860e-005 
1.75000000e+000 4.37500000e+000 0.00000000e+000 1.65078359e-007 2.54621903e-006 4.77919219e-006 7.45471850e-006 
1.75000000e+000 1.31250000e+001 0.00000000e+000 1.39521767e-006 6.36932344e-006 8.16157410e-006 9.56906696e-006 
1.75000000e+000 2.18750000e+001 0.00000000e+000 1.92950853e-005 2.61435051e-005 2.20617123e-005 1.80587012e-005 
1.75000000e+000 3.06250000e+001 0.00000000e+000 6.81743391e-004 1.92033916e-004 1.02095529e-004 5.67609818e-005 
2.00000000e+000 4.37500000e+000 0.00000000e+000 6.05353826e-008 1.38821344e-006 2.99381649e-006 5.26945560e-006 
2.00000000e+000 1.31250000e+001 0.00000000e+000 7.64627069e-007 4.36784258e-006 6.03858654e-006 7.55734725e-006 
2.00000000e+000 2.18750000e+001 0.00000000e+000 1.57380192e-005 2.26665888e-005 1.95982220e-005 1.63816249e-005 
2.00000000e+000 3.06250000e+001 0.00000000e+000 1.04431812e-003 2.18319118e-004 1.10101248e-004 5.92573537e-005 
