TITLE="DIR08_SCB_ER_E_WD280.dat"
VARIABLES= "Density" "Radius" "Height" "0.1053" "0.356" "0.6617" "1.3325" 
ZONE T="3D Data" I=11 J=8 K=3 F=POINT
7.50000000e-001 6.56250000e+000 1.00000000e+001 3.66225946e-006 1.06412492e-005 1.09539054e-005 1.01510675e-005 
7.50000000e-001 1.09375000e+001 1.00000000e+001 5.63931794e-006 1.31838566e-005 1.28470735e-005 1.15119555e-005 
7.50000000e-001 1.53125000e+001 1.00000000e+001 1.00743206e-005 1.83343420e-005 1.66450823e-005 1.41754815e-005 
7.50000000e-001 1.96875000e+001 1.00000000e+001 2.01301409e-005 2.80052105e-005 2.33621512e-005 1.86078701e-005 
7.50000000e-001 2.40625000e+001 1.00000000e+001 4.50503837e-005 4.65138265e-005 3.51162850e-005 2.57409627e-005 
7.50000000e-001 2.84375000e+001 1.00000000e+001 1.40482674e-004 9.46277080e-005 6.15710182e-005 3.97260563e-005 
7.50000000e-001 3.28125000e+001 1.00000000e+001 3.03391469e-004 1.54430986e-004 9.19425077e-005 5.49575610e-005 
1.00000000e+000 2.18750000e+000 1.00000000e+001 8.82426232e-007 4.82267614e-006 6.06550633e-006 6.59631995e-006 
1.00000000e+000 6.56250000e+000 1.00000000e+001 1.24088077e-006 5.58498617e-006 6.69514939e-006 7.07144417e-006 
1.00000000e+000 1.09375000e+001 1.00000000e+001 2.31140195e-006 7.57095480e-006 8.33206472e-006 8.31917306e-006 
1.00000000e+000 1.53125000e+001 1.00000000e+001 5.03362907e-006 1.17192559e-005 1.16359284e-005 1.07584963e-005 
1.00000000e+000 1.96875000e+001 1.00000000e+001 1.23263621e-005 2.01301130e-005 1.78036078e-005 1.49879256e-005 
1.00000000e+000 2.40625000e+001 1.00000000e+001 3.43222206e-005 3.81526475e-005 2.95949726e-005 2.22906978e-005 
1.00000000e+000 2.84375000e+001 1.00000000e+001 1.45613764e-004 9.38838420e-005 6.02298461e-005 3.84528130e-005 
1.00000000e+000 3.28125000e+001 1.00000000e+001 4.05277962e-004 1.72566888e-004 9.82499977e-005 5.68325100e-005 
1.25000000e+000 2.18750000e+000 1.00000000e+001 2.67885684e-007 2.41794196e-006 3.60121431e-006 4.51548158e-006 
1.25000000e+000 6.56250000e+000 1.00000000e+001 4.31562856e-007 2.96574569e-006 4.12165700e-006 4.94576701e-006 
1.25000000e+000 1.09375000e+001 1.00000000e+001 9.80651068e-007 4.44008469e-006 5.48199123e-006 6.06403811e-006 
1.25000000e+000 1.53125000e+001 1.00000000e+001 2.60104553e-006 7.68215502e-006 8.29160221e-006 8.26940731e-006 
1.25000000e+000 1.96875000e+001 1.00000000e+001 7.78450857e-006 1.48414425e-005 1.38552442e-005 1.22573463e-005 
1.25000000e+000 2.40625000e+001 1.00000000e+001 2.68137659e-005 3.19972995e-005 2.54422451e-005 1.96117581e-005 
1.25000000e+000 2.84375000e+001 1.00000000e+001 1.53577585e-004 9.45148624e-005 5.97814684e-005 3.77242948e-005 
1.25000000e+000 3.28125000e+001 1.00000000e+001 5.76703024e-004 1.96977346e-004 1.06574865e-004 5.94495167e-005 
1.50000000e+000 2.18750000e+000 1.00000000e+001 8.21166467e-008 1.21650774e-006 2.14234898e-006 3.09426608e-006 
1.50000000e+000 6.56250000e+000 1.00000000e+001 1.53305726e-007 1.59164858e-006 2.55453379e-006 3.47235708e-006 
1.50000000e+000 1.09375000e+001 1.00000000e+001 4.26273408e-007 2.64872407e-006 3.65189850e-006 4.45518220e-006 
1.50000000e+000 1.53125000e+001 1.00000000e+001 1.37472696e-006 5.13040248e-006 5.99928521e-006 6.42563256e-006 
1.50000000e+000 1.96875000e+001 1.00000000e+001 5.01969358e-006 1.11377499e-005 1.09520904e-005 1.01478027e-005 
1.50000000e+000 2.40625000e+001 1.00000000e+001 2.13063997e-005 2.72346880e-005 2.21769938e-005 1.74619915e-005 
1.50000000e+000 2.84375000e+001 1.00000000e+001 1.64258420e-004 9.60419795e-005 5.98868368e-005 3.73481602e-005 
1.50000000e+000 3.28125000e+001 1.00000000e+001 8.75983211e-004 2.29341423e-004 1.17040919e-004 6.27289954e-005 
1.75000000e+000 2.18750000e+000 1.00000000e+001 2.53964134e-008 6.14149127e-007 1.27699028e-006 2.12257045e-006 
1.75000000e+000 6.56250000e+000 1.00000000e+001 5.54056323e-008 8.62354344e-007 1.59322756e-006 2.44686970e-006 
1.75000000e+000 1.09375000e+001 1.00000000e+001 1.88603829e-007 1.60197458e-006 2.45879335e-006 3.29659602e-006 
1.75000000e+000 1.53125000e+001 1.00000000e+001 7.38577211e-007 3.47445284e-006 4.39366742e-006 5.03931178e-006 
1.75000000e+000 1.96875000e+001 1.00000000e+001 3.28700049e-006 8.46683962e-006 8.75997175e-006 8.48458181e-006 
1.75000000e+000 2.40625000e+001 1.00000000e+001 1.71447324e-005 2.34266260e-005 1.95253102e-005 1.56897480e-005 
1.75000000e+000 2.84375000e+001 1.00000000e+001 1.77925543e-004 9.82616819e-005 6.03754578e-005 3.72123751e-005 
1.75000000e+000 3.28125000e+001 1.00000000e+001 1.41976739e-003 2.72376781e-004 1.30001771e-004 6.66652140e-005 
2.00000000e+000 2.18750000e+000 1.00000000e+001 7.91749879e-009 3.11092080e-007 7.62667072e-007 1.45752750e-006 
2.00000000e+000 6.56250000e+000 1.00000000e+001 2.03089807e-008 4.71193408e-007 9.99461198e-007 1.73029269e-006 
2.00000000e+000 1.09375000e+001 1.00000000e+001 8.45808436e-008 9.79723253e-007 1.67057805e-006 2.45499701e-006 
2.00000000e+000 1.53125000e+001 1.00000000e+001 4.01850762e-007 2.37839411e-006 3.24913030e-006 3.98317871e-006 
2.00000000e+000 1.96875000e+001 1.00000000e+001 2.17851449e-006 6.49992968e-006 7.07081202e-006 7.15079801e-006 
2.00000000e+000 2.40625000e+001 1.00000000e+001 1.39334942e-005 2.03122960e-005 1.73208072e-005 1.41968737e-005 
2.00000000e+000 2.84375000e+001 1.00000000e+001 1.95105877e-004 1.01090204e-004 6.11584220e-005 3.72500558e-005 
2.00000000e+000 3.28125000e+001 1.00000000e+001 2.44684905e-003 3.30129199e-004 1.46008700e-004 7.13012123e-005 
2.25000000e+000 2.18750000e+000 1.00000000e+001 2.48597853e-009 1.58093496e-007 4.56375899e-007 1.00189071e-006 
2.25000000e+000 6.56250000e+000 1.00000000e+001 7.53222893e-009 2.59403381e-007 6.30340720e-007 1.22765009e-006 
2.25000000e+000 1.09375000e+001 1.00000000e+001 3.83394751e-008 6.04622085e-007 1.14384324e-006 1.83877816e-006 
2.25000000e+000 1.53125000e+001 1.00000000e+001 2.20887352e-007 1.64196283e-006 2.42165498e-006 3.16937484e-006 
2.25000000e+000 1.96875000e+001 1.00000000e+001 1.45817997e-006 5.02886740e-006 5.74878063e-006 6.06608161e-006 
2.25000000e+000 2.40625000e+001 1.00000000e+001 1.14163592e-005 1.77235221e-005 1.54560867e-005 1.29176413e-005 
2.25000000e+000 2.84375000e+001 1.00000000e+001 2.16590009e-004 1.04502823e-004 6.21886662e-005 3.74203422e-005 
2.25000000e+000 3.28125000e+001 1.00000000e+001 4.45695285e-003 4.08540234e-004 1.65827653e-004 7.67172456e-005 
2.50000000e+000 2.18750000e+000 1.00000000e+001 7.85503388e-010 8.05920421e-008 2.73613127e-007 6.89399401e-007 
2.50000000e+000 6.56250000e+000 1.00000000e+001 2.82135146e-009 1.43763017e-007 3.99497304e-007 8.73773586e-007 
2.50000000e+000 1.09375000e+001 1.00000000e+001 1.75326585e-008 3.75926693e-007 7.88362359e-007 1.38430821e-006 
2.50000000e+000 1.53125000e+001 1.00000000e+001 1.22457605e-007 1.14138027e-006 1.81655295e-006 2.53611931e-006 
2.50000000e+000 1.96875000e+001 1.00000000e+001 9.84205109e-007 3.91553831e-006 4.70146595e-006 5.17367201e-006 
2.50000000e+000 2.40625000e+001 1.00000000e+001 9.41868055e-006 1.55450015e-005 1.38580065e-005 1.18065220e-005 
2.50000000e+000 2.84375000e+001 1.00000000e+001 2.43492145e-004 1.08508474e-004 6.34420082e-005 3.76977898e-005 
2.50000000e+000 3.28125000e+001 1.00000000e+001 8.51600002e-003 5.16359473e-004 1.90488825e-004 8.30267862e-005 
0.00000000e+000 2.18750000e+000 2.00000000e+001 1.31009285e-004 8.92329885e-005 5.61762010e-005 3.41724650e-005 
0.00000000e+000 6.56250000e+000 2.00000000e+001 1.32699059e-004 9.03337635e-005 5.68699230e-005 3.46269914e-005 
0.00000000e+000 1.09375000e+001 2.00000000e+001 1.36332551e-004 9.27053303e-005 5.83891820e-005 3.56354974e-005 
0.00000000e+000 1.53125000e+001 2.00000000e+001 1.42220772e-004 9.65366789e-005 6.08636777e-005 3.72608673e-005 
0.00000000e+000 1.96875000e+001 2.00000000e+001 1.51335382e-004 1.02447214e-004 6.46439830e-005 3.96729910e-005 
0.00000000e+000 2.40625000e+001 2.00000000e+001 1.63708814e-004 1.10458525e-004 6.97061769e-005 4.28232555e-005 
0.00000000e+000 2.84375000e+001 2.00000000e+001 1.79378292e-004 1.20657748e-004 7.60940784e-005 4.67167141e-005 
0.00000000e+000 3.28125000e+001 2.00000000e+001 2.02138515e-004 1.35635992e-004 8.54617163e-005 5.23737232e-005 
2.50000000e-001 2.18750000e+000 2.00000000e+001 3.62995693e-005 4.29053028e-005 3.24055485e-005 2.29458263e-005 
2.50000000e-001 6.56250000e+000 2.00000000e+001 3.83962286e-005 4.43357544e-005 3.32809861e-005 2.34792928e-005 
2.50000000e-001 1.09375000e+001 2.00000000e+001 4.31819125e-005 4.75258552e-005 3.52330421e-005 2.46717968e-005 
2.50000000e-001 1.53125000e+001 2.00000000e+001 5.14207694e-005 5.28434204e-005 3.84704148e-005 2.66268225e-005 
