TITLE="DIR01_SCB_ER_E_WD000.dat"
VARIABLES= "Density" "Radius" "Height" "0.1053" "0.356" "0.6617" "1.3325" 
ZONE T="3D Data" I=11 J=1 K=3 F=POINT
0.00000000e+000 1.75000000e+001 0.00000000e+000 2.22212442e-004 1.50882143e-004 9.70122806e-005 6.12855647e-005 
2.50000000e-001 1.75000000e+001 0.00000000e+000 1.37726665e-004 1.08242406e-004 7.42854077e-005 4.99539708e-005 
5.00000000e-001 1.75000000e+001 0.00000000e+000 1.20500659e-004 9.04436324e-005 6.25610901e-005 4.29749801e-005 
7.50000000e-001 1.75000000e+001 0.00000000e+000 1.23637397e-004 8.32548266e-005 5.64370802e-005 3.86126274e-005 
1.00000000e+000 1.75000000e+001 0.00000000e+000 1.39308546e-004 8.14805146e-005 5.34258331e-005 3.58891070e-005 
1.25000000e+000 1.75000000e+001 0.00000000e+000 1.69067956e-004 8.31447110e-005 5.23391913e-005 3.42420392e-005 
1.50000000e+000 1.75000000e+001 0.00000000e+000 2.20384437e-004 8.75645188e-005 5.25983185e-005 3.33416743e-005 
1.75000000e+000 1.75000000e+001 0.00000000e+000 3.09495946e-004 9.46881543e-005 5.39301820e-005 3.29919408e-005 
2.00000000e+000 1.75000000e+001 0.00000000e+000 4.69734955e-004 1.04880911e-004 5.62308284e-005 3.30760400e-005 
2.25000000e+000 1.75000000e+001 0.00000000e+000 7.70043147e-004 1.18898060e-004 5.95038562e-005 3.35260822e-005 
2.50000000e+000 1.75000000e+001 0.00000000e+000 1.35538862e-003 1.37965544e-004 6.38351249e-005 3.43059442e-005 
0.00000000e+000 1.75000000e+001 1.00000000e+001 1.64802804e-004 1.13399658e-004 7.31104353e-005 4.64482445e-005 
2.50000000e-001 1.75000000e+001 1.00000000e+001 1.01680907e-004 8.07606265e-005 5.54919019e-005 3.74995836e-005 
5.00000000e-001 1.75000000e+001 1.00000000e+001 9.19758192e-005 6.79890827e-005 4.67409949e-005 3.21071792e-005 
7.50000000e-001 1.75000000e+001 1.00000000e+001 9.98834672e-005 6.37323941e-005 4.24878058e-005 2.88418835e-005 
1.00000000e+000 1.75000000e+001 1.00000000e+001 1.21941215e-004 6.40104068e-005 4.07586406e-005 2.69068312e-005 
1.25000000e+000 1.75000000e+001 1.00000000e+001 1.64695982e-004 6.74920300e-005 4.06464358e-005 2.58505236e-005 
1.50000000e+000 1.75000000e+001 1.00000000e+001 2.45354512e-004 7.39728668e-005 4.17486428e-005 2.54146145e-005 
1.75000000e+000 1.75000000e+001 1.00000000e+001 4.01889618e-004 8.39024601e-005 4.39250980e-005 2.54521008e-005 
2.00000000e+000 1.75000000e+001 1.00000000e+001 7.18177659e-004 9.83066835e-005 4.71946236e-005 2.58828384e-005 
2.25000000e+000 1.75000000e+001 1.00000000e+001 1.38325859e-003 1.18914507e-004 5.16957970e-005 2.66692038e-005 
2.50000000e+000 1.75000000e+001 1.00000000e+001 2.83191433e-003 1.48460223e-004 5.76812366e-005 2.78028899e-005 
0.00000000e+000 1.75000000e+001 2.00000000e+001 1.65997625e-004 1.13344043e-004 7.18449540e-005 4.43711586e-005 
2.50000000e-001 1.75000000e+001 2.00000000e+001 1.20851825e-004 8.89856642e-005 5.87246309e-005 3.77391139e-005 
5.00000000e-001 1.75000000e+001 2.00000000e+001 1.22884667e-004 8.09521444e-005 5.27065531e-005 3.39057182e-005 
7.50000000e-001 1.75000000e+001 2.00000000e+001 1.49402754e-004 8.09518465e-005 5.05724152e-005 3.18090044e-005 
1.00000000e+000 1.75000000e+001 2.00000000e+001 2.08265211e-004 8.64011039e-005 5.09179274e-005 3.08645708e-005 
1.25000000e+000 1.75000000e+001 2.00000000e+001 3.30423328e-004 9.70407826e-005 5.31818024e-005 3.07521961e-005 
1.50000000e+000 1.75000000e+001 2.00000000e+001 5.95127626e-004 1.13990584e-004 5.72461790e-005 3.13036186e-005 
1.75000000e+000 1.75000000e+001 2.00000000e+001 1.20653156e-003 1.39726748e-004 6.32821067e-005 3.24433327e-005 
2.00000000e+000 1.75000000e+001 2.00000000e+001 2.70930339e-003 1.78613163e-004 7.17115126e-005 3.41578433e-005 
2.25000000e+000 1.75000000e+001 2.00000000e+001 6.60470174e-003 2.38046394e-004 8.32379892e-005 3.64808080e-005 
2.50000000e+000 1.75000000e+001 2.00000000e+001 1.71441040e-002 3.30561301e-004 9.89350200e-005 3.94876783e-005 
END
