TITLE="DIR08_SCB_EB_E_WD000.dat"
VARIABLES= "Density" "Radius" "Height" "0.1053" "0.356" "0.6617" "1.3325" 
ZONE T="3D Data" I=11 J=8 K=3 F=POINT
2.00000000e+000 2.31503240e+001 0.00000000e+000 1.64792766e-005 2.47858495e-005 2.13116994e-005 1.75571370e-005 
2.00000000e+000 2.62500000e+001 0.00000000e+000 5.99041197e-005 5.37990223e-005 3.87257864e-005 2.73301751e-005 
2.00000000e+000 2.90204669e+001 0.00000000e+000 2.38064519e-004 1.25656083e-004 7.54120179e-005 4.53528390e-005 
2.00000000e+000 3.15485737e+001 0.00000000e+000 7.36194415e-004 2.25699556e-004 1.17851782e-004 6.37807763e-005 
2.00000000e+000 3.38886043e+001 0.00000000e+000 2.63850903e-003 3.84681072e-004 1.71989670e-004 8.41399454e-005 
2.25000000e+000 8.75000000e+000 0.00000000e+000 6.26326015e-008 1.16206880e-006 2.41256365e-006 4.22428420e-006 
2.25000000e+000 1.51554446e+001 0.00000000e+000 5.79871303e-007 3.73121922e-006 5.26431724e-006 6.64108039e-006 
2.25000000e+000 1.95655948e+001 0.00000000e+000 3.10605573e-006 9.38801991e-006 1.02112429e-005 1.02845497e-005 
2.25000000e+000 2.31503240e+001 0.00000000e+000 1.32194483e-005 2.15912839e-005 1.90969414e-005 1.61011847e-005 
2.25000000e+000 2.62500000e+001 0.00000000e+000 5.57397652e-005 5.11174056e-005 3.70849064e-005 2.63453522e-005 
2.25000000e+000 2.90204669e+001 0.00000000e+000 2.60748947e-004 1.30343195e-004 7.72151286e-005 4.59715158e-005 
2.25000000e+000 3.15485737e+001 0.00000000e+000 9.82502968e-004 2.52801797e-004 1.26903886e-004 6.68472935e-005 
2.25000000e+000 3.38886043e+001 0.00000000e+000 4.72319486e-003 4.73521282e-004 1.95537960e-004 9.09960441e-005 
2.50000000e+000 8.75000000e+000 0.00000000e+000 2.76788239e-008 6.99311142e-007 1.61631835e-006 3.11268385e-006 
2.50000000e+000 1.51554446e+001 0.00000000e+000 3.29727460e-007 2.65376400e-006 4.03422494e-006 5.41080681e-006 
2.50000000e+000 1.95655948e+001 0.00000000e+000 2.13476897e-006 7.48352148e-006 8.55615889e-006 8.97516167e-006 
2.50000000e+000 2.31503240e+001 0.00000000e+000 1.06440615e-005 1.88593941e-005 1.71568200e-005 1.48078305e-005 
2.50000000e+000 2.62500000e+001 0.00000000e+000 5.20071213e-005 4.86790578e-005 3.55884338e-005 2.54519740e-005 
2.50000000e+000 2.90204669e+001 0.00000000e+000 2.88350909e-004 1.35501074e-004 7.91792057e-005 4.66633117e-005 
2.50000000e+000 3.15485737e+001 0.00000000e+000 1.34663328e-003 2.85270696e-004 1.37186989e-004 7.02177383e-005 
2.50000000e+000 3.38886043e+001 0.00000000e+000 8.90350328e-003 5.94034619e-004 2.24413725e-004 9.88573322e-005 
0.00000000e+000 8.75000000e+000 1.00000000e+001 1.87912696e-004 1.28072316e-004 8.37010911e-005 5.41725674e-005 
0.00000000e+000 1.51554446e+001 1.00000000e+001 1.47986230e-004 1.02096752e-004 6.71530608e-005 4.40622333e-005 
0.00000000e+000 1.95655948e+001 1.00000000e+001 1.37796094e-004 9.55920750e-005 6.23207365e-005 4.04990118e-005 
0.00000000e+000 2.31503240e+001 1.00000000e+001 1.42706182e-004 9.89100863e-005 6.38952300e-005 4.08297220e-005 
0.00000000e+000 2.62500000e+001 1.00000000e+001 1.52915163e-004 1.05698775e-004 6.78798169e-005 4.28631464e-005 
0.00000000e+000 2.90204669e+001 1.00000000e+001 1.66393135e-004 1.14591453e-004 7.32015100e-005 4.58007933e-005 
0.00000000e+000 3.15485737e+001 1.00000000e+001 1.81848494e-004 1.24836031e-004 7.95006845e-005 4.94204350e-005 
0.00000000e+000 3.38886043e+001 1.00000000e+001 2.00711670e-004 1.37291229e-004 8.71790989e-005 5.39223725e-005 
2.50000000e-001 8.75000000e+000 1.00000000e+001 5.72982178e-005 6.45337207e-005 4.99370501e-005 3.72524433e-005 
2.50000000e-001 1.51554446e+001 1.00000000e+001 5.15414782e-005 5.45038972e-005 4.16682379e-005 3.11185220e-005 
2.50000000e-001 1.95655948e+001 1.00000000e+001 5.56571917e-005 5.47596906e-005 4.05779692e-005 2.95307947e-005 
2.50000000e-001 2.31503240e+001 1.00000000e+001 6.81233502e-005 6.18270436e-005 4.42595240e-005 3.10361174e-005 
2.50000000e-001 2.62500000e+001 1.00000000e+001 9.00027907e-005 7.39986133e-005 5.10294439e-005 3.44603570e-005 
2.50000000e-001 2.90204669e+001 1.00000000e+001 1.28194066e-004 9.34685314e-005 6.15965329e-005 3.98484242e-005 
2.50000000e-001 3.15485737e+001 1.00000000e+001 1.63277486e-004 1.11919453e-004 7.19654698e-005 4.53749406e-005 
2.50000000e-001 3.38886043e+001 1.00000000e+001 1.98400361e-004 1.30628924e-004 8.26743798e-005 5.12730499e-005 
5.00000000e-001 8.75000000e+000 1.00000000e+001 1.87809842e-005 3.33180722e-005 3.02074350e-005 2.58036757e-005 
5.00000000e-001 1.51554446e+001 1.00000000e+001 2.17540641e-005 3.13074373e-005 2.69894936e-005 2.24874942e-005 
5.00000000e-001 1.95655948e+001 1.00000000e+001 2.91168260e-005 3.49936967e-005 2.82475106e-005 2.23455271e-005 
5.00000000e-001 2.31503240e+001 1.00000000e+001 4.30526816e-005 4.39967014e-005 3.32927301e-005 2.47402904e-005 
5.00000000e-001 2.62500000e+001 1.00000000e+001 7.02797711e-005 5.97490493e-005 4.21494666e-005 2.93091745e-005 
5.00000000e-001 2.90204669e+001 1.00000000e+001 1.26920939e-004 8.76944416e-005 5.70848322e-005 3.68198821e-005 
5.00000000e-001 3.15485737e+001 1.00000000e+001 1.81824447e-004 1.13274642e-004 7.09223315e-005 4.39784090e-005 
5.00000000e-001 3.38886043e+001 1.00000000e+001 2.42247954e-004 1.38860495e-004 8.46707075e-005 5.12021234e-005 
7.50000000e-001 8.75000000e+000 1.00000000e+001 6.56008597e-006 1.76046752e-005 1.85192029e-005 1.80011830e-005 
7.50000000e-001 1.51554446e+001 1.00000000e+001 1.02807388e-005 1.90583741e-005 1.81399777e-005 1.65937972e-005 
7.50000000e-001 1.95655948e+001 1.00000000e+001 1.70902526e-005 2.40725401e-005 2.06983961e-005 1.74457589e-005 
7.50000000e-001 2.31503240e+001 1.00000000e+001 3.01257676e-005 3.37545672e-005 2.64939047e-005 2.04645222e-005 
7.50000000e-001 2.62500000e+001 1.00000000e+001 5.96269332e-005 5.17660737e-005 3.68418568e-005 2.59420531e-005 
7.50000000e-001 2.90204669e+001 1.00000000e+001 1.32738335e-004 8.70542102e-005 5.55897179e-005 3.53378981e-005 
7.50000000e-001 3.15485737e+001 1.00000000e+001 2.14655573e-004 1.20267382e-004 7.28671464e-005 4.40346819e-005 
7.50000000e-001 3.38886043e+001 1.00000000e+001 3.24470279e-004 1.55240476e-004 9.02532472e-005 5.26826772e-005 
1.00000000e+000 8.75000000e+000 1.00000000e+001 2.41617421e-006 9.50462294e-006 1.14999774e-005 1.26454325e-005 
1.00000000e+000 1.51554446e+001 1.00000000e+001 5.16195066e-006 1.21073542e-005 1.25658032e-005 1.24730730e-005 
1.00000000e+000 1.95655948e+001 1.00000000e+001 1.05531388e-005 1.73339797e-005 1.57342200e-005 1.39685082e-005 
1.00000000e+000 2.31503240e+001 1.00000000e+001 2.19856475e-005 2.69885272e-005 2.18590763e-005 1.73974751e-005 
1.00000000e+000 2.62500000e+001 1.00000000e+001 5.22309538e-005 4.64126387e-005 3.32633396e-005 2.35879115e-005 
1.00000000e+000 2.90204669e+001 1.00000000e+001 1.41526926e-004 8.84509697e-005 5.54797228e-005 3.47005761e-005 
1.00000000e+000 3.15485737e+001 1.00000000e+001 2.62835390e-004 1.30600175e-004 7.64690990e-005 4.49479453e-005 
1.00000000e+000 3.38886043e+001 1.00000000e+001 4.71879625e-004 1.79184580e-004 9.85380493e-005 5.52390579e-005 
1.25000000e+000 8.75000000e+000 1.00000000e+001 9.28842860e-007 5.23341437e-006 7.22823545e-006 8.94297224e-006 
1.25000000e+000 1.51554446e+001 1.00000000e+001 2.68116586e-006 7.92633086e-006 8.91377472e-006 9.52598223e-006 
1.25000000e+000 1.95655948e+001 1.00000000e+001 6.69219430e-006 1.28351132e-005 1.22685159e-005 1.14071029e-005 
1.25000000e+000 2.31503240e+001 1.00000000e+001 1.64131549e-005 2.20915293e-005 1.84525071e-005 1.50845661e-005 
1.25000000e+000 2.62500000e+001 1.00000000e+001 4.65474664e-005 4.23773641e-005 3.06039680e-005 2.18334670e-005 
1.25000000e+000 2.90204669e+001 1.00000000e+001 1.52723343e-004 9.08769551e-005 5.60782537e-005 3.45444947e-005 
1.25000000e+000 3.15485737e+001 1.00000000e+001 3.32862962e-004 1.43881861e-004 8.12491659e-005 4.64229668e-005 
1.25000000e+000 3.38886043e+001 1.00000000e+001 7.44903495e-004 2.12527244e-004 1.09507973e-004 5.86789546e-005 
1.50000000e+000 8.75000000e+000 1.00000000e+001 3.69459300e-007 2.93302476e-006 4.59500024e-006 6.36550665e-006 
1.50000000e+000 1.51554446e+001 1.00000000e+001 1.42247499e-006 5.29920844e-006 6.43984177e-006 7.37359673e-006 
1.50000000e+000 1.95655948e+001 1.00000000e+001 4.31584161e-006 9.67304833e-006 9.73485289e-006 9.45729183e-006 
1.50000000e+000 2.31503240e+001 1.00000000e+001 1.24367114e-005 1.83473056e-005 1.58096056e-005 1.32646171e-005 
1.50000000e+000 2.62500000e+001 1.00000000e+001 4.19554220e-005 3.91195343e-005 2.84852715e-005 2.04516489e-005 
1.50000000e+000 2.90204669e+001 1.00000000e+001 1.66540473e-004 9.39816954e-005 5.70928924e-005 3.46779491e-005 
1.50000000e+000 3.15485737e+001 1.00000000e+001 4.35865203e-004 1.60402842e-004 8.70797349e-005 4.83174528e-005 
