TITLE="DIR04_SCB_EB_E_WD210.dat"
VARIABLES= "Density" "Radius" "Height" "0.32" "0.6617" "1.3325" 
ZONE T="3D Data" I=8 J=4 K=3 F=POINT
0.00000000e+000 9.89949494e+000 0.00000000e+000 3.17032730e-005 1.91386562e-005 1.35060606e-005 
0.00000000e+000 1.71464282e+001 0.00000000e+000 9.45612990e-005 5.42604342e-005 3.40933724e-005 
0.00000000e+000 2.21359436e+001 0.00000000e+000 1.28021076e-004 7.26582153e-005 4.49479179e-005 
0.00000000e+000 2.61916017e+001 0.00000000e+000 1.44433576e-004 8.18681546e-005 5.06841170e-005 
2.50000000e-001 9.89949494e+000 0.00000000e+000 1.62696487e-005 1.18642739e-005 9.53706001e-006 
2.50000000e-001 1.71464282e+001 0.00000000e+000 5.39275180e-005 3.61476077e-005 2.53470264e-005 
2.50000000e-001 2.21359436e+001 0.00000000e+000 8.28217799e-005 5.27904231e-005 3.55069014e-005 
2.50000000e-001 2.61916017e+001 0.00000000e+000 1.08290688e-004 6.58560344e-005 4.30064588e-005 
5.00000000e-001 9.89949494e+000 0.00000000e+000 8.52291904e-006 7.43487921e-006 6.77698916e-006 
5.00000000e-001 1.71464282e+001 0.00000000e+000 3.22046257e-005 2.47026426e-005 1.91175328e-005 
5.00000000e-001 2.21359436e+001 0.00000000e+000 5.75759383e-005 3.99592822e-005 2.87188794e-005 
5.00000000e-001 2.61916017e+001 0.00000000e+000 8.90208482e-005 5.59665877e-005 3.76927023e-005 
7.50000000e-001 9.89949494e+000 0.00000000e+000 4.54898467e-006 4.70664998e-006 4.84947523e-006 
7.50000000e-001 1.71464282e+001 0.00000000e+000 1.99701136e-005 1.72535583e-005 1.46061818e-005 
7.50000000e-001 2.21359436e+001 0.00000000e+000 4.20451394e-005 3.12090266e-005 2.36833992e-005 
7.50000000e-001 2.61916017e+001 0.00000000e+000 7.70298336e-005 4.93167204e-005 3.38401474e-005 
1.00000000e+000 9.89949494e+000 0.00000000e+000 2.47239906e-006 3.01252492e-006 3.48523362e-006 
1.00000000e+000 1.71464282e+001 0.00000000e+000 1.27657531e-005 1.22837563e-005 1.12945547e-005 
1.00000000e+000 2.21359436e+001 0.00000000e+000 3.17394725e-005 2.49626203e-005 1.98475191e-005 
1.00000000e+000 2.61916017e+001 0.00000000e+000 6.86005073e-005 4.45062884e-005 3.09267416e-005 
1.25000000e+000 9.89949494e+000 0.00000000e+000 1.36295079e-006 1.94675102e-006 2.52268737e-006 
1.25000000e+000 1.71464282e+001 0.00000000e+000 8.35832997e-006 8.88680606e-006 8.82586053e-006 
1.25000000e+000 2.21359436e+001 0.00000000e+000 2.45121597e-005 2.03214711e-005 1.68427605e-005 
1.25000000e+000 2.61916017e+001 0.00000000e+000 6.21538862e-005 4.07940738e-005 2.86254189e-005 
1.50000000e+000 9.89949494e+000 0.00000000e+000 7.63108343e-007 1.26620107e-006 1.82967518e-006 
1.50000000e+000 1.71464282e+001 0.00000000e+000 5.57606539e-006 6.51280305e-006 6.95586064e-006 
1.50000000e+000 2.21359436e+001 0.00000000e+000 1.92465524e-005 1.67717742e-005 1.44467396e-005 
1.50000000e+000 2.61916017e+001 0.00000000e+000 5.69534367e-005 3.77957259e-005 2.67491757e-005 
1.75000000e+000 9.89949494e+000 0.00000000e+000 4.36160356e-007 8.38674702e-007 1.33966107e-006 
1.75000000e+000 1.71464282e+001 0.00000000e+000 3.77870342e-006 4.82777896e-006 5.52800927e-006 
1.75000000e+000 2.21359436e+001 0.00000000e+000 1.52906117e-005 1.39896157e-005 1.24975919e-005 
1.75000000e+000 2.61916017e+001 0.00000000e+000 5.25959969e-005 3.52851840e-005 2.51698027e-005 
0.00000000e+000 9.89949494e+000 1.00000000e+001 1.67541943e-005 1.04381939e-005 7.99408987e-006 
0.00000000e+000 1.71464282e+001 1.00000000e+001 4.62650166e-005 2.74469964e-005 1.84768471e-005 
0.00000000e+000 2.21359436e+001 1.00000000e+001 5.72614533e-005 3.35930895e-005 2.24521595e-005 
0.00000000e+000 2.61916017e+001 1.00000000e+001 5.77534015e-005 3.39499191e-005 2.30373774e-005 
