TITLE="DIR01_SCB_EB_E_WD000.dat"
VARIABLES= "Density" "Radius" "Height" "0.32" "0.6617" "1.3325" 
ZONE T="3D Data" I=8 J=1 K=3 F=POINT
0.00000000e+000 1.97989899e+001 0.00000000e+000 1.80312074e-004 1.03380153e-004 6.44399606e-005 
2.50000000e-001 1.97989899e+001 0.00000000e+000 1.07713761e-004 7.04854277e-005 4.85116810e-005 
5.00000000e-001 1.97989899e+001 0.00000000e+000 7.33939356e-005 5.16872338e-005 3.80063481e-005 
7.50000000e-001 1.97989899e+001 0.00000000e+000 5.48960205e-005 4.01826154e-005 3.08226740e-005 
1.00000000e+000 1.97989899e+001 0.00000000e+000 4.37200924e-005 3.26626809e-005 2.57340976e-005 
1.25000000e+000 1.97989899e+001 0.00000000e+000 3.63345409e-005 2.74546118e-005 2.20041902e-005 
1.50000000e+000 1.97989899e+001 0.00000000e+000 3.11207072e-005 2.36655351e-005 1.91829500e-005 
1.75000000e+000 1.97989899e+001 0.00000000e+000 2.75021889e-005 2.07916537e-005 1.69910259e-005 
0.00000000e+000 1.97989899e+001 1.00000000e+001 6.95051101e-005 4.14443386e-005 2.78546552e-005 
2.50000000e-001 1.97989899e+001 1.00000000e+001 3.24525314e-005 2.39210340e-005 1.88339968e-005 
5.00000000e-001 1.97989899e+001 1.00000000e+001 1.74751809e-005 1.48399082e-005 1.32421016e-005 
7.50000000e-001 1.97989899e+001 1.00000000e+001 1.06029728e-005 9.86219687e-006 9.67306067e-006 
1.00000000e+000 1.97989899e+001 1.00000000e+001 7.14064899e-006 6.97394595e-006 7.32031664e-006 
1.25000000e+000 1.97989899e+001 1.00000000e+001 5.23130286e-006 5.19551295e-006 5.71897335e-006 
1.50000000e+000 1.97989899e+001 1.00000000e+001 4.10680818e-006 4.04084180e-006 4.60104590e-006 
1.75000000e+000 1.97989899e+001 1.00000000e+001 3.88505967e-006 3.25169755e-006 3.78972134e-006 
0.00000000e+000 1.97989899e+001 2.00000000e+001 6.97532989e-006 4.45726405e-006 4.18865873e-006 
2.50000000e-001 1.97989899e+001 2.00000000e+001 2.13128192e-006 1.90352814e-006 2.45675340e-006 
5.00000000e-001 1.97989899e+001 2.00000000e+001 6.65385157e-007 8.35501523e-007 1.50456194e-006 
7.50000000e-001 1.97989899e+001 2.00000000e+001 2.22029682e-007 3.80721668e-007 9.66191817e-007 
1.00000000e+000 1.97989899e+001 2.00000000e+001 7.54175010e-008 1.83096822e-007 6.54113963e-007 
1.25000000e+000 1.97989899e+001 2.00000000e+001 2.68337892e-008 8.90388428e-008 4.69842237e-007 
1.50000000e+000 1.97989899e+001 2.00000000e+001 7.57082150e-009 4.26454243e-008 3.58665081e-007 
1.75000000e+000 1.97989899e+001 2.00000000e+001 2.75146203e-009 2.23461462e-008 2.85472882e-007 
END
