TITLE="DIR02_SCB_ER_E_WD140.dat"
VARIABLES= "Density" "Radius" "Height" "0.32" "0.6617" "1.3325" 
ZONE T="3D Data" I=8 J=2 K=3 F=POINT
0.00000000e+000 7.00000000e+000 0.00000000e+000 1.20685120e-004 6.98105091e-005 4.42837267e-005 
0.00000000e+000 2.10000000e+001 0.00000000e+000 1.57590521e-004 8.98058303e-005 5.55340767e-005 
2.50000000e-001 7.00000000e+000 0.00000000e+000 6.17475057e-005 4.31111648e-005 3.11833251e-005 
2.50000000e-001 2.10000000e+001 0.00000000e+000 1.03228273e-004 6.55187646e-005 4.39223667e-005 
5.00000000e-001 7.00000000e+000 0.00000000e+000 3.24907891e-005 2.70167313e-005 2.21424270e-005 
5.00000000e-001 2.10000000e+001 0.00000000e+000 7.55826567e-005 5.09383418e-005 3.60130095e-005 
7.50000000e-001 7.00000000e+000 0.00000000e+000 1.75410665e-005 1.71689625e-005 1.58395833e-005 
7.50000000e-001 2.10000000e+001 0.00000000e+000 5.94528631e-005 4.15110460e-005 3.04017986e-005 
1.00000000e+000 7.00000000e+000 0.00000000e+000 9.69579803e-006 1.10556397e-005 1.14140135e-005 
1.00000000e+000 2.10000000e+001 0.00000000e+000 4.89546482e-005 3.49997043e-005 2.62678659e-005 
1.25000000e+000 7.00000000e+000 0.00000000e+000 5.46825472e-006 7.20428936e-006 8.28472025e-006 
1.25000000e+000 2.10000000e+001 0.00000000e+000 4.15599463e-005 3.02398425e-005 2.31157431e-005 
1.50000000e+000 7.00000000e+000 0.00000000e+000 3.13909747e-006 4.74915045e-006 6.05346680e-006 
1.50000000e+000 2.10000000e+001 0.00000000e+000 3.60517907e-005 2.66065231e-005 2.06314926e-005 
1.75000000e+000 7.00000000e+000 0.00000000e+000 1.83384205e-006 3.16394452e-006 4.45214172e-006 
1.75000000e+000 2.10000000e+001 0.00000000e+000 3.17934637e-005 2.37366689e-005 1.86273678e-005 
0.00000000e+000 7.00000000e+000 1.00000000e+001 5.97616431e-005 3.56554024e-005 2.40924463e-005 
0.00000000e+000 2.10000000e+001 1.00000000e+001 6.14960350e-005 3.64235978e-005 2.44258875e-005 
2.50000000e-001 7.00000000e+000 1.00000000e+001 2.93750785e-005 2.14215517e-005 1.66560846e-005 
2.50000000e-001 2.10000000e+001 1.00000000e+001 3.28466767e-005 2.30865717e-005 1.76368626e-005 
5.00000000e-001 7.00000000e+000 1.00000000e+001 1.48613116e-005 1.30490580e-005 1.16079784e-005 
5.00000000e-001 2.10000000e+001 1.00000000e+001 2.02595652e-005 1.58155221e-005 1.32890610e-005 
7.50000000e-001 7.00000000e+000 1.00000000e+001 7.72592557e-006 8.06746416e-006 8.15644786e-006 
7.50000000e-001 2.10000000e+001 1.00000000e+001 1.39576311e-005 1.15782926e-005 1.04005760e-005 
1.00000000e+000 7.00000000e+000 1.00000000e+001 4.14755469e-006 5.05922532e-006 5.77325147e-006 
1.00000000e+000 2.10000000e+001 1.00000000e+001 1.03896519e-005 8.93329216e-006 8.41226647e-006 
1.25000000e+000 7.00000000e+000 1.00000000e+001 2.28178966e-006 3.22037524e-006 4.11697430e-006 
1.25000000e+000 2.10000000e+001 1.00000000e+001 8.15999223e-006 7.18072411e-006 6.99306352e-006 
1.50000000e+000 7.00000000e+000 1.00000000e+001 1.26878678e-006 2.07555357e-006 2.95834595e-006 
1.50000000e+000 2.10000000e+001 1.00000000e+001 6.67499761e-006 5.95231957e-006 5.94180943e-006 
1.75000000e+000 7.00000000e+000 1.00000000e+001 7.17511557e-007 1.35158680e-006 2.13992733e-006 
1.75000000e+000 2.10000000e+001 1.00000000e+001 5.58260391e-006 5.04932599e-006 5.14315413e-006 
0.00000000e+000 7.00000000e+000 2.00000000e+001 2.99066010e-006 2.07244180e-006 2.55767665e-006 
0.00000000e+000 2.10000000e+001 2.00000000e+001 6.06543964e-006 3.96909333e-006 4.06262564e-006 
2.50000000e-001 7.00000000e+000 2.00000000e+001 1.17857965e-006 1.10128960e-006 1.65924766e-006 
2.50000000e-001 2.10000000e+001 2.00000000e+001 2.03282368e-006 1.80734809e-006 2.56328816e-006 
5.00000000e-001 7.00000000e+000 2.00000000e+001 4.77502886e-007 6.13133380e-007 1.08768495e-006 
5.00000000e-001 2.10000000e+001 2.00000000e+001 7.09234995e-007 8.48742481e-007 1.69632515e-006 
7.50000000e-001 7.00000000e+000 2.00000000e+001 1.95120457e-007 3.49445366e-007 7.16665075e-007 
7.50000000e-001 2.10000000e+001 2.00000000e+001 2.57968927e-007 4.14528215e-007 1.18710420e-006 
1.00000000e+000 7.00000000e+000 2.00000000e+001 8.24773996e-008 1.95324335e-007 4.79809725e-007 
1.00000000e+000 2.10000000e+001 2.00000000e+001 1.02719626e-007 2.09008050e-007 8.73191924e-007 
1.25000000e+000 7.00000000e+000 2.00000000e+001 3.62495468e-008 1.07132143e-007 3.19072263e-007 
1.25000000e+000 2.10000000e+001 2.00000000e+001 3.94192999e-008 1.13748927e-007 6.73228164e-007 
1.50000000e+000 7.00000000e+000 2.00000000e+001 1.88854030e-008 5.85978514e-008 2.16795275e-007 
1.50000000e+000 2.10000000e+001 2.00000000e+001 1.48718795e-008 6.58401544e-008 5.45294781e-007 
1.75000000e+000 7.00000000e+000 2.00000000e+001 1.02947518e-008 3.40726879e-008 1.50634066e-007 
1.75000000e+000 2.10000000e+001 2.00000000e+001 1.09110357e-008 4.08720076e-008 4.56404864e-007 
END
