TITLE="1RL_E_WD210.dat"
VARIABLES= "Density" "Radius" "Height" "0.32" "0.5639" "0.6027" "0.6617" "0.7242" "0.7653" "0.8108" "0.8348" "1.1732" "1.3325" 
ZONE T="3D Data" I=8 J=15 K=11 F=POINT
0.00000000 28.00000000 0.00000000 0.00015171 0.00009689 0.00009210 0.00008596 0.00008045 0.00007731 0.00007423 0.00007271 0.00005785 0.00005328 
0.00000000 27.85714290 0.00000000 0.00015167 0.00009685 0.00009207 0.00008592 0.00008041 0.00007727 0.00007419 0.00007267 0.00005780 0.00005323 
0.00000000 27.42857140 0.00000000 0.00015139 0.00009666 0.00009187 0.00008573 0.00008023 0.00007709 0.00007401 0.00007249 0.00005762 0.00005305 
0.00000000 26.71428570 0.00000000 0.00015047 0.00009604 0.00009128 0.00008517 0.00007969 0.00007656 0.00007349 0.00007198 0.00005716 0.00005261 
0.00000000 25.71428570 0.00000000 0.00014812 0.00009453 0.00008984 0.00008382 0.00007842 0.00007534 0.00007231 0.00007082 0.00005619 0.00005169 
0.00000000 24.42857140 0.00000000 0.00014333 0.00009147 0.00008694 0.00008111 0.00007588 0.00007290 0.00006997 0.00006852 0.00005434 0.00004998 
0.00000000 22.85714290 0.00000000 0.00013513 0.00008632 0.00008205 0.00007658 0.00007165 0.00006885 0.00006609 0.00006472 0.00005135 0.00004723 
0.00000000 21.00000000 0.00000000 0.00012500 0.00007991 0.00007598 0.00007093 0.00006639 0.00006380 0.00006126 0.00006000 0.00004765 0.00004384 
0.00000000 18.85714290 0.00000000 0.00011167 0.00007159 0.00006809 0.00006361 0.00005958 0.00005729 0.00005503 0.00005391 0.00004292 0.00003952 
0.00000000 16.42857140 0.00000000 0.00009156 0.00005903 0.00005620 0.00005258 0.00004933 0.00004748 0.00004566 0.00004476 0.00003587 0.00003311 
0.00000000 13.71428570 0.00000000 0.00006610 0.00004295 0.00004098 0.00003846 0.00003620 0.00003491 0.00003365 0.00003303 0.00002686 0.00002493 
0.00000000 10.71428570 0.00000000 0.00003890 0.00002592 0.00002484 0.00002348 0.00002226 0.00002157 0.00002089 0.00002056 0.00001726 0.00001620 
0.00000000 7.42857143 0.00000000 0.00001465 0.00001050 0.00001020 0.00000983 0.00000952 0.00000935 0.00000919 0.00000911 0.00000836 0.00000810 
0.00000000 3.85714286 0.00000000 0.00000089 0.00000125 0.00000133 0.00000146 0.00000160 0.00000170 0.00000180 0.00000186 0.00000250 0.00000272 
0.00000000 0.00000000 0.00000000 0.00000000 0.00000007 0.00000011 0.00000018 0.00000028 0.00000035 0.00000043 0.00000048 0.00000114 0.00000140 
0.25000000 28.00000000 0.00000000 0.00012555 0.00008280 0.00007899 0.00007408 0.00006965 0.00006712 0.00006463 0.00006340 0.00005125 0.00004747 
0.25000000 27.85714290 0.00000000 0.00012410 0.00008207 0.00007831 0.00007347 0.00006910 0.00006660 0.00006414 0.00006292 0.00005091 0.00004716 
0.25000000 27.42857140 0.00000000 0.00012072 0.00008032 0.00007669 0.00007200 0.00006776 0.00006534 0.00006295 0.00006176 0.00005006 0.00004640 
0.25000000 26.71428570 0.00000000 0.00011570 0.00007765 0.00007420 0.00006974 0.00006570 0.00006338 0.00006110 0.00005997 0.00004873 0.00004520 
