TITLE="3SCB_EB_E_WD140.dat"
VARIABLES= "Density" "Radius" "Height" "0.32" "0.5639" "0.6027" "0.6617" "0.7242" "0.7653" "0.8108" "0.8348" "1.1732" "1.3325" 
ZONE T="3D Data" I=8 J=8 K=3 F=POINT
0.00000000 7.00000000 0.00000000 0.00009763 0.00006406 0.00006120 0.00005756 0.00005429 0.00005243 0.00005060 0.00004970 0.00004066 0.00003774 
0.00000000 12.12435565 0.00000000 0.00014309 0.00009190 0.00008744 0.00008172 0.00007658 0.00007364 0.00007075 0.00006931 0.00005510 0.00005064 
0.00000000 15.65247584 0.00000000 0.00016010 0.00010244 0.00009740 0.00009092 0.00008510 0.00008177 0.00007848 0.00007687 0.00006077 0.00005574 
0.00000000 18.52025918 0.00000000 0.00016848 0.00010769 0.00010237 0.00009553 0.00008939 0.00008587 0.00008241 0.00008069 0.00006372 0.00005843 
0.00000000 21.00000000 0.00000000 0.00016786 0.00010741 0.00010211 0.00009533 0.00008921 0.00008572 0.00008228 0.00008058 0.00006373 0.00005848 
0.00000000 23.21637353 0.00000000 0.00016099 0.00010322 0.00009817 0.00009170 0.00008588 0.00008256 0.00007928 0.00007767 0.00006166 0.00005666 
0.00000000 25.23885893 0.00000000 0.00015074 0.00009694 0.00009226 0.00008625 0.00008086 0.00007778 0.00007475 0.00007326 0.00005844 0.00005383 
0.00000000 27.11088342 0.00000000 0.00013828 0.00008927 0.00008503 0.00007959 0.00007470 0.00007192 0.00006918 0.00006782 0.00005447 0.00005030 
0.25000000 7.00000000 0.00000000 0.00004825 0.00003720 0.00003612 0.00003473 0.00003343 0.00003268 0.00003194 0.00003155 0.00002756 0.00002616 
0.25000000 12.12435565 0.00000000 0.00007488 0.00005566 0.00005375 0.00005126 0.00004894 0.00004759 0.00004624 0.00004555 0.00003846 0.00003607 
0.25000000 15.65247584 0.00000000 0.00008901 0.00006486 0.00006250 0.00005941 0.00005655 0.00005488 0.00005322 0.00005238 0.00004372 0.00004085 
0.25000000 18.52025918 0.00000000 0.00009958 0.00007134 0.00006862 0.00006507 0.00006179 0.00005989 0.00005799 0.00005705 0.00004727 0.00004406 
0.25000000 21.00000000 0.00000000 0.00010594 0.00007467 0.00007171 0.00006786 0.00006433 0.00006229 0.00006026 0.00005924 0.00004885 0.00004547 
0.25000000 23.21637353 0.00000000 0.00010877 0.00007547 0.00007239 0.00006838 0.00006473 0.00006262 0.00006053 0.00005948 0.00004891 0.00004549 
0.25000000 25.23885893 0.00000000 0.00010896 0.00007451 0.00007138 0.00006734 0.00006367 0.00006155 0.00005946 0.00005843 0.00004798 0.00004462 
0.25000000 27.11088342 0.00000000 0.00010699 0.00007217 0.00006906 0.00006509 0.00006149 0.00005942 0.00005739 0.00005637 0.00004630 0.00004309 
0.50000000 7.00000000 0.00000000 0.00002419 0.00002178 0.00002149 0.00002111 0.00002073 0.00002050 0.00002028 0.00002016 0.00001877 0.00001821 
0.50000000 12.12435565 0.00000000 0.00004058 0.00003444 0.00003372 0.00003276 0.00003183 0.00003127 0.00003070 0.00003041 0.00002717 0.00002597 
0.50000000 15.65247584 0.00000000 0.00005227 0.00004251 0.00004143 0.00004001 0.00003865 0.00003783 0.00003701 0.00003660 0.00003205 0.00003044 
0.50000000 18.52025918 0.00000000 0.00006322 0.00004947 0.00004803 0.00004614 0.00004434 0.00004329 0.00004223 0.00004169 0.00003597 0.00003399 
0.50000000 21.00000000 0.00000000 0.00007296 0.00005496 0.00005317 0.00005082 0.00004862 0.00004734 0.00004607 0.00004542 0.00003867 0.00003639 
0.50000000 23.21637353 0.00000000 0.00008143 0.00005910 0.00005697 0.00005419 0.00005163 0.00005015 0.00004868 0.00004794 0.00004034 0.00003784 
0.50000000 25.23885893 0.00000000 0.00008849 0.00006201 0.00005958 0.00005644 0.00005357 0.00005192 0.00005028 0.00004947 0.00004123 0.00003856 
0.50000000 27.11088342 0.00000000 0.00009433 0.00006390 0.00006121 0.00005775 0.00005464 0.00005284 0.00005109 0.00005022 0.00004151 0.00003875 
0.75000000 7.00000000 0.00000000 0.00001229 0.00001286 0.00001289 0.00001292 0.00001295 0.00001295 0.00001296 0.00001296 0.00001285 0.00001273 
0.75000000 12.12435565 0.00000000 0.00002266 0.00002174 0.00002156 0.00002130 0.00002104 0.00002086 0.00002069 0.00002059 0.00001939 0.00001887 
